Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Martin Guptill,226492,c Kohli b Thakur,33,20,29,4,2,165.0,0
Colin Munro,232359,c Kohli b Dube,26,25,43,2,1,104.0,0
Kane Williamson (c),277906,c Chahal b Jadeja,14,20,32,0,0,70.0,0
Colin de Grandhomme,55395,c & b Jadeja,3,5,7,0,0,60.0,0
Ross Taylor,38699,c Sharma b Bumrah,18,24,44,0,0,75.0,0
Tim Seifert †,625964,not out ,33,26,35,1,2,126.92,0
Mitchell Santner,502714,not out ,0,0,2,0,0,,0
Rohit Sharma,34102,c Taylor b Southee,8,6,3,2,0,133.33,1
KL Rahul †,422108,not out ,57,50,80,3,2,114.0,1
Virat Kohli (c),253802,c †Seifert b Southee,11,12,21,1,0,91.67,1
Shreyas Iyer,642519,c Southee b Sodhi,44,33,49,1,3,133.33,1
Shivam Dube,714451,not out ,8,4,5,0,1,200.0,1
