Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Shadman Islam,629057,lbw b Bishoo,76,199,6,0,38.19,0
Soumya Sarkar,436677,c Hope b Chase,19,42,0,0,45.24,0
Mominul Haque,373696,c Chase b Roach,29,46,2,0,63.04,0
Mohammad Mithun,269237, b Bishoo,29,61,0,0,47.54,0
Shakib Al Hasan (c),56143,c Hope b Roach,80,139,6,0,57.55,0
Mushfiqur Rahim †,56029, b Lewis,14,24,0,0,58.33,0
Mahmudullah,56025, b Warrican,136,242,10,0,56.2,0
Liton Das,536936, b Brathwaite,54,62,8,1,87.1,0
Mehidy Hasan Miraz,629063,c †Dowrich b Warrican,18,26,2,0,69.23,0
Taijul Islam,401057,c †Dowrich b Brathwaite,26,58,3,0,44.83,0
Nayeem Hasan,932635,not out ,12,29,0,0,41.38,0
Kraigg Brathwaite (c),348024, b Shakib Al Hasan,0,6,0,0,0.0,1
Kieran Powell,252932, b Mehidy Hasan Miraz,4,15,0,0,26.67,1
Shai Hope,581379, b Mehidy Hasan Miraz,10,30,1,0,33.33,1
Sunil Ambris,348054, b Shakib Al Hasan,7,12,1,0,58.33,1
Roston Chase,391832, b Mehidy Hasan Miraz,0,1,0,0,0.0,1
Shimron Hetmyer,670025,c & b Mehidy Hasan Miraz,39,53,3,1,73.58,1
Shane Dowrich †,431905,lbw b Mehidy Hasan Miraz,37,75,3,0,49.33,1
Devendra Bishoo,341593,c Shadman Islam b Mehidy Hasan Miraz,1,10,0,0,10.0,1
Kemar Roach,230553,c Liton Das b Mehidy Hasan Miraz,1,5,0,0,20.0,1
Jomel Warrican,432214,not out ,5,8,0,0,62.5,1
Shermon Lewis,1086206,lbw b Shakib Al Hasan,0,5,0,0,0.0,1
Kraigg Brathwaite (c),348024,lbw b Shakib Al Hasan,1,4,0,0,25.0,2
Kieran Powell,252932,st †Mushfiqur Rahim b Mehidy Hasan Miraz,6,10,0,0,60.0,2
Shai Hope,581379,c Shakib Al Hasan b Mehidy Hasan Miraz,25,75,0,0,33.33,2
Sunil Ambris,348054,lbw b Taijul Islam,4,20,0,0,20.0,2
Roston Chase,391832,c Mominul Haque b Taijul Islam,3,9,0,0,33.33,2
Shimron Hetmyer,670025,c Mohammad Mithun b Mehidy Hasan Miraz,93,92,1,9,101.09,2
Shane Dowrich †,431905,c Soumya Sarkar b Nayeem Hasan,3,18,0,0,16.67,2
Devendra Bishoo,341593,c Soumya Sarkar b Mehidy Hasan Miraz,12,31,0,0,38.71,2
Kemar Roach,230553,not out ,37,49,7,0,75.51,2
Jomel Warrican,432214,c & b Mehidy Hasan Miraz,0,5,0,0,0.0,2
Shermon Lewis,1086206,lbw b Taijul Islam,20,43,2,0,46.51,2
