Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Usman Ghani,711559,run out (Taylor/Brathwaite/Williams),8,13,1,0,61.54,0
Gulbadin Naib,352048, b Badree,12,8,3,0,150.0,0
Asghar Afghan (c),320652,c & b Williams,5,8,1,0,62.5,0
Karim Janat,793467,c †Walton b Brathwaite,8,11,1,0,72.73,0
Samiullah Shinwari,318339,lbw b Narine,7,20,0,0,35.0,0
Mohammad Nabi,25913,c Taylor b Brathwaite,2,6,0,0,33.33,0
Rashid Khan,793463,c Narine b Taylor,33,27,2,2,122.22,0
Shafiqullah †,362603,c & b Narine,0,3,0,0,0.0,0
Najibullah Zadran,524049,c †Walton b Narine,4,5,0,0,80.0,0
Amir Hamza,402245,c †Walton b Williams,21,17,1,1,123.53,0
Shapoor Zadran,319746,not out ,1,2,0,0,50.0,0
Chadwick Walton †,315586,c Usman Ghani b Shapoor Zadran,22,15,5,0,146.67,1
Evin Lewis,431901,c Samiullah Shinwari b Karim Janat,26,16,1,3,162.5,1
Marlon Samuels,52983, b Shapoor Zadran,35,36,2,2,97.22,1
Lendl Simmons,53116, b Rashid Khan,6,3,0,1,200.0,1
Jason Mohammed,230549,not out ,18,25,2,0,72.0,1
Rovman Powell,820351,not out ,2,4,0,0,50.0,1
