Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Shane Watson,8180,c †Buttler b Laughlin,106,57,9,6,185.96,0
Ambati Rayudu,33141,c †Buttler b Laughlin,12,8,2,0,150.0,0
Suresh Raina,33335,c Gowtham b Gopal,46,29,9,0,158.62,0
MS Dhoni (c)†,28081,c Gowtham b Gopal,5,3,1,0,166.67,0
Sam Billings,297628,c Stokes b Gopal,3,7,0,0,42.86,0
Dwayne Bravo,51439,not out ,24,16,4,0,150.0,0
Ravindra Jadeja,234675,not out ,2,1,0,0,200.0,0
Ajinkya Rahane (c),277916, b Chahar,16,11,1,1,145.45,1
Heinrich Klaasen,436757, b Thakur,7,7,1,0,100.0,1
Sanju Samson,425943,c Sharma b Chahar,2,3,0,0,66.67,1
Ben Stokes,311158,c Billings b Imran Tahir,45,37,3,1,121.62,1
Jos Buttler †,308967,c Imran Tahir b Bravo,22,17,1,1,129.41,1
Rahul Tripathi,446763,c Billings b Bravo,5,5,0,0,100.0,1
Stuart Binny,27223,c & b Thakur,10,8,1,0,125.0,1
Krishnappa Gowtham,424377,c †Dhoni b Watson,1,2,0,0,50.0,1
Shreyas Gopal,344580,not out ,8,10,0,0,80.0,1
Jaydev Unadkat,390484, b Sharma,16,10,3,0,160.0,1
Ben Laughlin,315623,c †Dhoni b Sharma,0,1,0,0,0.0,1
