Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Niroshan Dickwella †,429754,c †de Kock b Duminy,34,35,6,0,97.14,0
Upul Tharanga,50747, b Mulder,36,41,4,1,87.8,0
Kusal Mendis,629074,lbw b Maharaj,14,13,0,1,107.69,0
Kusal Perera,300631,c Miller b Duminy,51,32,6,2,159.38,0
Angelo Mathews (c),49764,c †de Kock b Ngidi,22,23,2,1,95.65,0
Dhananjaya de Silva,465793,c Dala b Ngidi,10,10,2,0,100.0,0
Thisara Perera,233514,not out ,51,45,3,2,113.33,0
Dasun Shanaka,437316,c Mulder b Phehlukwayo,65,34,4,5,191.18,0
Akila Dananjaya,574178,not out ,1,2,0,0,50.0,0
Quinton de Kock (c)†,379143, b Lakmal,23,13,3,1,176.92,1
Hashim Amla,43906,c Kumara b Dananjaya,40,23,6,0,173.91,1
Reeza Hendricks,269280,c de Silva b Shanaka,2,3,0,0,66.67,1
Jean-Paul Duminy,44932,run out (Shanaka),38,23,3,2,165.22,1
Heinrich Klaasen,436757,c Mathews b de Silva,17,13,2,0,130.77,1
David Miller,321777, b Lakmal,21,17,0,1,123.53,1
Andile Phehlukwayo,540316, b NLTC Perera,9,10,2,0,90.0,1
Wiaan Mulder,698189,c de Silva b Lakmal,4,7,1,0,57.14,1
Keshav Maharaj,267724, b NLTC Perera,17,14,3,0,121.43,1
Junior Dala,545467,not out ,3,3,0,0,100.0,1
Lungi Ngidi,542023,not out ,1,1,0,0,100.0,1
