Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Tim Paine (c)†,7252,c †Whiteman b Johnson,5,11,1,0,45.45,0
D'Arcy Short,308798, b Bresnan,36,24,4,1,150.0,0
Ben McDermott,603410,c Tye b Johnson,10,10,0,1,100.0,0
George Bailey,4451,c Bresnan b Agar,10,13,0,0,76.92,0
Dan Christian,4864,c Agar b Voges,5,9,0,0,55.56,0
Jonathan Wells,233680,not out ,28,25,3,0,112.0,0
Beau Webster,381329,c & b Bresnan,8,10,1,0,80.0,0
Clive Rose,288285,not out ,29,18,3,1,161.11,0
Sam Whiteman †,334394,c & b Rose,9,6,2,0,150.0,1
Michael Klinger,6161,c Reed b Boyce,29,29,3,0,100.0,1
Shaun Marsh,6683,c †Paine b Broad,57,34,7,2,167.65,1
Adam Voges (c),8119,not out ,20,8,1,2,250.0,1
Ashton Turner,500268,not out ,16,7,2,1,228.57,1
