Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Danushka Gunathilaka,345821,c †Mushfiqur Rahim b Mashrafe Mortaza,9,11,10,1,0,81.82,0
Upul Tharanga (c),50747,run out (Mahmudullah),65,76,114,9,0,85.53,0
Kusal Mendis,629074,c & b Taskin Ahmed,102,107,164,9,1,95.33,0
Dinesh Chandimal †,300628,lbw b Mustafizur Rahman,24,30,53,1,0,80.0,0
Asela Gunaratne,360456,c Soumya Sarkar b Taskin Ahmed,39,28,61,4,1,139.29,0
Milinda Siriwardana,222354, b Mehidy Hasan Miraz,30,30,31,3,0,100.0,0
Thisara Perera,233514,run out (†Mushfiqur Rahim),9,6,4,1,0,150.0,0
Dilruwan Perera,49920,run out (†Mushfiqur Rahim),9,8,9,1,0,112.5,0
Nuwan Kulasekara,49535,not out ,2,2,11,0,0,100.0,0
Suranga Lakmal,49619,c Mustafizur Rahman b Taskin Ahmed,0,1,1,0,0,0.0,0
Nuwan Pradeep,324358, b Taskin Ahmed,0,1,1,0,0,0.0,0
