Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Travis Head,530011,c †de Kock b Steyn,1,9,0,0,11.11,0
Aaron Finch (c),5334,lbw b Ngidi,5,17,0,0,29.41,0
D'Arcy Short,308798,c du Plessis b Steyn,0,2,0,0,0.0,0
Chris Lynn,326637,c †de Kock b Phehlukwayo,15,32,2,0,46.88,0
Alex Carey †,326434,c †de Kock b Imran Tahir,33,71,2,0,46.48,0
Glenn Maxwell,325026,c Klaasen b Phehlukwayo,11,8,2,0,137.5,0
Marcus Stoinis,325012,c Klaasen b Phehlukwayo,14,14,2,0,100.0,0
Pat Cummins,489889,run out (Miller),12,26,0,0,46.15,0
Nathan Coulter-Nile,261354,c Klaasen b Ngidi,34,31,5,1,109.68,0
Mitchell Starc,311592,lbw b Imran Tahir,12,12,2,0,100.0,0
Josh Hazlewood,288284,not out ,6,7,1,0,85.71,0
Quinton de Kock †,379143,c Hazlewood b Coulter-Nile,47,40,7,0,117.5,1
Reeza Hendricks,269280,c Lynn b Stoinis,44,74,4,0,59.46,1
Aiden Markram,600498, b Stoinis,36,32,6,0,112.5,1
Faf du Plessis (c),44828,not out ,10,24,0,0,41.67,1
Heinrich Klaasen,436757,c Finch b Stoinis,2,5,0,0,40.0,1
David Miller,321777,not out ,2,1,0,0,200.0,1
