Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Alex Hales,249866, b Southee,5,5,1,0,100.0,0
Shikhar Dhawan,28235,c Southee b Mohammed Siraj,13,19,1,0,68.42,0
Kane Williamson (c),277906,c Mandeep Singh b Yadav,56,39,5,2,143.59,0
Manish Pandey,290630,c Kohli b Chahal,5,7,0,0,71.43,0
Shakib Al Hasan,56143,c Yadav b Southee,35,32,5,0,109.38,0
Yusuf Pathan,32498, b Mohammed Siraj,12,7,2,0,171.43,0
Wriddhiman Saha †,279810, b Mohammed Siraj,8,5,0,1,160.0,0
Rashid Khan,793463,run out (Kohli/†Patel),1,3,0,0,33.33,0
Bhuvneshwar Kumar,326016,not out ,1,2,0,0,50.0,0
Siddarth Kaul,326017,run out (Kohli/†Patel),1,1,0,0,100.0,0
Sandeep Sharma,438362,lbw b Southee,0,1,0,0,0.0,0
Manan Vohra,532856, b Sandeep Sharma,8,10,0,0,80.0,1
Parthiv Patel †,32242,lbw b Shakib Al Hasan,20,13,4,0,153.85,1
Virat Kohli (c),253802,c Pathan b Shakib Al Hasan,39,30,5,1,130.0,1
AB de Villiers,44936, b Rashid Khan,5,8,0,0,62.5,1
Moeen Ali,8917,c †Saha b Kaul,10,7,2,0,142.86,1
Mandeep Singh,398506,not out ,21,23,1,0,91.3,1
Colin de Grandhomme,55395, b Kumar,33,29,1,2,113.79,1
