Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Martin Guptill,226492,c Plunkett b Rashid,65,40,58,6,3,162.5,0
Colin Munro,232359,c Billings b Wood,11,13,19,2,0,84.62,0
Kane Williamson (c),277906, b Jordan,72,46,65,4,4,156.52,0
Colin de Grandhomme,55395,c Jordan b Rashid,0,1,1,0,0,0.0,0
Mark Chapman,438563,c Billings b Wood,20,13,31,0,2,153.85,0
Ross Taylor,38699,not out ,1,1,12,0,0,100.0,0
Tim Seifert †,625964,not out ,14,6,5,0,2,233.33,0
Jason Roy,298438,c Boult b Southee,8,8,8,2,0,100.0,1
Alex Hales,249866,c de Grandhomme b Sodhi,47,24,34,6,3,195.83,1
Dawid Malan,236489,c Boult b Santner,59,40,65,6,2,147.5,1
James Vince,296597,run out (Williamson),10,7,9,0,1,142.86,1
Jos Buttler (c)†,308967,c Southee b Sodhi,2,4,7,0,0,50.0,1
Sam Billings,297628,c Sodhi b Santner,12,11,13,1,0,109.09,1
David Willey,308251,run out (†Seifert),21,10,24,0,2,210.0,1
Chris Jordan,288992, b Boult,6,6,6,1,0,100.0,1
Liam Plunkett,19264, b Boult,0,1,1,0,0,0.0,1
Adil Rashid,244497,not out ,8,6,11,1,0,133.33,1
Mark Wood,351588,not out ,5,3,5,1,0,166.67,1
