Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Hazratullah Zazai,793457,c Lewis b Cottrell,0,4,0,0,0.0,0
Rahmanullah Gurbaz †,974087,c Paul b Pollard,79,52,6,5,151.92,0
Karim Janat,793467,c †Hope b Cottrell,2,6,0,0,33.33,0
Ibrahim Zadran,921509,run out (Holder),1,10,0,0,10.0,0
Asghar Afghan,320652,c King b Paul,24,20,1,1,120.0,0
Najibullah Zadran,524049,c Pollard b Williams,14,14,1,1,100.0,0
Mohammad Nabi,25913,c Holder b Paul,15,7,1,1,214.29,0
Rashid Khan (c),793463,c Cottrell b Williams,0,1,0,0,0.0,0
Gulbadin Naib,352048,not out ,4,4,0,0,100.0,0
Naveen-ul-Haq,793447,not out ,2,2,0,0,100.0,0
Lendl Simmons,53116, b Mujeeb Ur Rahman,7,11,1,0,63.64,1
Evin Lewis,431901,lbw b Karim Janat,24,23,3,0,104.35,1
Brandon King,670035, b Naveen-ul-Haq,1,5,0,0,20.0,1
Shai Hope †,581379,c Asghar Afghan b Gulbadin Naib,52,46,3,1,113.04,1
Shimron Hetmyer,670025,c Asghar Afghan b Rashid Khan,11,10,1,0,110.0,1
Kieron Pollard (c),230559,c Najibullah Zadran b Naveen-ul-Haq,11,12,0,0,91.67,1
Jason Holder,391485,c Mohammad Nabi b Naveen-ul-Haq,6,5,1,0,120.0,1
Keemo Paul,677081,not out ,4,7,0,0,57.14,1
Khary Pierre,581160,not out ,1,2,0,0,50.0,1
