Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Martin Guptill,226492, b Mohammed Shami,5,9,7,1,0,55.56,0
Colin Munro,232359, b Mohammed Shami,8,9,16,2,0,88.89,0
Kane Williamson (c),277906,c Shankar b Kuldeep Yadav,64,81,138,7,0,79.01,0
Ross Taylor,38699,c & b Chahal,24,41,48,3,0,58.54,0
Tom Latham †,388802,c & b Chahal,11,10,20,1,0,110.0,0
Henry Nicholls,539511,c Kuldeep Yadav b Jadhav,12,17,19,1,0,70.59,0
Mitchell Santner,502714,lbw b Mohammed Shami,14,21,24,1,1,66.67,0
Doug Bracewell,362541, b Kuldeep Yadav,7,15,20,1,0,46.67,0
Tim Southee,232364,not out ,9,12,19,0,1,75.0,0
Lockie Ferguson,493773,st †Dhoni b Kuldeep Yadav,0,3,7,0,0,0.0,0
Trent Boult,277912,c Sharma b Kuldeep Yadav,1,10,9,0,0,10.0,0
Rohit Sharma,34102,c Guptill b Bracewell,11,24,38,1,0,45.83,1
Shikhar Dhawan,28235,not out ,75,103,142,6,0,72.82,1
Virat Kohli (c),253802,c †Latham b Ferguson,45,59,59,3,0,76.27,1
Ambati Rayudu,33141,not out ,13,23,23,2,0,56.52,1
