Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Jason Roy,298438,run out (Short/†Paine),82,61,7,4,134.43,0
Jonny Bairstow,297433,c Richardson b Agar,139,92,15,5,151.09,0
Alex Hales,249866,c Agar b Richardson,147,92,16,5,159.78,0
Jos Buttler †,308967,c Finch b Richardson,11,12,0,1,91.67,0
Eoin Morgan (c),24598,c †Paine b Richardson,67,30,3,6,223.33,0
Moeen Ali,8917,run out (†Paine),11,9,0,0,122.22,0
Joe Root,303669,not out ,4,6,0,0,66.67,0
David Willey,308251,not out ,1,1,0,0,100.0,0
D'Arcy Short,308798,c Ali b Willey,15,12,1,1,125.0,1
Travis Head,530011,c & b Ali,51,39,7,0,130.77,1
Shaun Marsh,6683,c Plunkett b Ali,24,30,0,1,80.0,1
Marcus Stoinis,325012,run out (Bairstow/†Buttler),44,37,4,1,118.92,1
Aaron Finch,5334, b Rashid,20,19,0,2,105.26,1
Glenn Maxwell,325026,c Plunkett b Willey,19,19,1,1,100.0,1
Tim Paine (c)†,7252,c Hales b Rashid,5,9,0,0,55.56,1
Ashton Agar,505120,c & b Rashid,25,23,2,1,108.7,1
Jhye Richardson,774223,st †Buttler b Ali,14,25,0,0,56.0,1
Andrew Tye,459508,not out ,5,5,0,0,100.0,1
Billy Stanlake,533042,st †Buttler b Rashid,1,4,0,0,25.0,1
