Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Quinton de Kock †,379143,c HH Pandya b McClenaghan,9,7,9,2,0,128.57,0
Shreyas Iyer,642519,c Rayudu b HH Pandya,19,20,34,1,1,95.0,0
Sanju Samson,425943,c Southee b McClenaghan,60,48,69,4,2,125.0,0
Karun Nair,398439,c Southee b Harbhajan Singh,5,5,3,1,0,100.0,0
Jean-Paul Duminy,44932,not out ,49,31,61,3,2,158.06,0
Pawan Negi,530773,not out ,10,10,20,1,0,100.0,0
Rohit Sharma (c),34102,run out (Negi/Morris/†de Kock),65,48,97,7,1,135.42,1
Parthiv Patel †,32242,run out (Iyer/†de Kock),1,4,7,0,0,25.0,1
Ambati Rayudu,33141, b Mishra,25,23,30,4,0,108.7,1
Krunal Pandya,471342,run out (Khan),36,17,17,4,2,211.76,1
Jos Buttler,308967,lbw b Mishra,2,6,9,0,0,33.33,1
Kieron Pollard,230559,c Morris b Khan,19,18,25,0,1,105.56,1
Hardik Pandya,625371,not out ,2,2,8,0,0,100.0,1
Harbhajan Singh,29264,lbw b Morris,0,1,1,0,0,0.0,1
Tim Southee,232364,not out ,1,1,1,0,0,100.0,1
