Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Cephas Zhuwao,235532,c †Carey b Stanlake,0,1,0,0,0.0,0
Solomon Mire,290462, b Tye,63,52,5,2,121.15,0
Hamilton Masakadza (c),55608, b Richardson,13,12,1,1,108.33,0
Tarisai Musakanda,596375,c Wildermuth b Stanlake,12,10,1,1,120.0,0
Peter Moor †,333000,c Maddinson b Richardson,30,29,2,1,103.45,0
Elton Chigumbura,55343,c Richardson b Tye,2,4,0,0,50.0,0
Malcolm Waller,55872,c Richardson b Tye,13,6,1,1,216.67,0
Donald Tiripano,392945,run out (Agar/Tye),0,0,0,0,,0
Brandon Mavuta,806239,not out ,6,3,1,0,200.0,0
Wellington Masakadza,571703,c Stoinis b Wildermuth,3,3,0,0,100.0,0
Aaron Finch (c),5334,c Musakanda b WP Masakadza,3,5,0,0,60.0,1
Alex Carey †,326434,c sub (†R Murray) b Muzarabani,16,17,2,0,94.12,1
Travis Head,530011,c WP Masakadza b Muzarabani,48,42,3,0,114.29,1
Glenn Maxwell,325026,c Chigumbura b Muzarabani,56,38,1,5,147.37,1
Nic Maddinson,333780,c Muzarabani b Tiripano,2,5,0,0,40.0,1
Marcus Stoinis,325012,not out ,12,7,1,0,171.43,1
Ashton Agar,505120,not out ,5,5,0,0,100.0,1
