Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Kusal Mendis,629074,c Guptill b Southee,79,53,8,2,149.06,0
Kusal Perera †,300631,c de Grandhomme b Southee,11,10,2,0,110.0,0
Avishka Fernando,784369,st †Seifert b Santner,10,17,0,0,58.82,0
Niroshan Dickwella,429754,run out (†Seifert),33,25,2,0,132.0,0
Dasun Shanaka,437316,not out ,17,12,0,1,141.67,0
Isuru Udana,328026,not out ,15,3,0,2,500.0,0
Martin Guptill,226492,c Shanaka b Dananjaya,11,12,1,0,91.67,1
Colin Munro,232359, b Malinga,0,1,0,0,0.0,1
Tim Seifert †,625964,c †Perera b de Silva,15,21,1,0,71.43,1
Colin de Grandhomme,55395, b Malinga,44,28,4,2,157.14,1
Ross Taylor,38699,lbw b de Silva,48,29,3,2,165.52,1
Daryl Mitchell,381743,not out ,25,19,0,2,131.58,1
Mitchell Santner,502714,not out ,14,8,0,1,175.0,1
