Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Dean Elgar,230852,c Vijay b Ashwin,31,83,129,4,0,37.35,0
Aiden Markram,600498,c †Patel b Ashwin,94,150,202,15,0,62.67,0
Hashim Amla,43906,run out (Pandya),82,153,208,14,0,53.59,0
AB de Villiers,44936, b I Sharma,20,48,60,2,0,41.67,0
Faf du Plessis (c),44828, b I Sharma,63,142,216,9,0,44.37,0
Quinton de Kock †,379143,c Kohli b Ashwin,0,1,4,0,0,0.0,0
Vernon Philander,46945,run out (†Patel/Pandya),0,6,6,0,0,0.0,0
Keshav Maharaj,267724,c †Patel b Mohammed Shami,18,54,70,3,0,33.33,0
Kagiso Rabada,550215,c Pandya b I Sharma,11,34,49,0,0,32.35,0
Morne Morkel,46538,c Vijay b Ashwin,6,9,17,1,0,66.67,0
Lungi Ngidi,542023,not out ,1,4,6,0,0,25.0,0
Murali Vijay,237095,c †de Kock b Maharaj,46,126,154,6,0,36.51,1
KL Rahul,422108,c & b Morkel,10,21,40,2,0,47.62,1
Cheteshwar Pujara,32540,run out (Ngidi),0,1,3,0,0,0.0,1
Virat Kohli (c),253802,c de Villiers b Morkel,153,217,379,15,0,70.51,1
Rohit Sharma,34102,lbw b Rabada,10,27,34,2,0,37.04,1
Parthiv Patel †,32242,c †de Kock b Ngidi,19,32,39,3,0,59.38,1
Hardik Pandya,625371,run out (Philander),15,45,66,2,0,33.33,1
Ravichandran Ashwin,26421,c du Plessis b Philander,38,54,71,7,0,70.37,1
Mohammed Shami,481896,c Amla b Morkel,1,9,7,0,0,11.11,1
Ishant Sharma,236779,c Markram b Morkel,3,20,34,0,0,15.0,1
Jasprit Bumrah,625383,not out ,0,2,8,0,0,0.0,1
Aiden Markram,600498,lbw b Bumrah,1,8,3,0,0,12.5,2
Dean Elgar,230852,c Rahul b Mohammed Shami,61,121,198,8,1,50.41,2
Hashim Amla,43906,lbw b Bumrah,1,10,15,0,0,10.0,2
AB de Villiers,44936,c †Patel b Mohammed Shami,80,121,156,10,0,66.12,2
Faf du Plessis (c),44828,c & b Bumrah,48,141,222,4,0,34.04,2
Quinton de Kock †,379143,c †Patel b Mohammed Shami,12,5,8,3,0,240.0,2
Vernon Philander,46945,c Vijay b I Sharma,26,85,122,2,0,30.59,2
Keshav Maharaj,267724,c †Patel b I Sharma,6,8,14,1,0,75.0,2
Kagiso Rabada,550215,c Kohli b Mohammed Shami,4,29,47,1,0,13.79,2
Morne Morkel,46538,not out ,10,11,18,2,0,90.91,2
Lungi Ngidi,542023,c Vijay b Ashwin,1,10,10,0,0,10.0,2
Murali Vijay,237095, b Rabada,9,25,32,1,0,36.0,3
KL Rahul,422108,c Maharaj b Ngidi,4,29,50,0,0,13.79,3
Cheteshwar Pujara,32540,run out (Ngidi/de Villiers/†de Kock),19,47,92,2,0,40.43,3
Virat Kohli (c),253802,lbw b Ngidi,5,20,22,1,0,25.0,3
Parthiv Patel †,32242,c Morkel b Rabada,19,49,69,2,0,38.78,3
Rohit Sharma,34102,c de Villiers b Rabada,47,74,102,6,1,63.51,3
Hardik Pandya,625371,c †de Kock b Ngidi,6,12,26,0,0,50.0,3
Ravichandran Ashwin,26421,c †de Kock b Ngidi,3,6,9,0,0,50.0,3
Mohammed Shami,481896,c Morkel b Ngidi,28,24,53,5,0,116.67,3
Ishant Sharma,236779,not out ,4,10,15,1,0,40.0,3
Jasprit Bumrah,625383,c Philander b Ngidi,2,6,9,0,0,33.33,3
