Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Hashim Amla,43906,c †Mushfiqur Rahim b Rubel Hossain,85,92,152,4,0,92.39,0
Quinton de Kock †,379143,lbw b Shakib Al Hasan,46,61,78,1,0,75.41,0
Faf du Plessis (c),44828, b Shakib Al Hasan,0,3,2,0,0,0.0,0
AB de Villiers,44936,c Sabbir Rahman b Rubel Hossain,176,104,121,15,7,169.23,0
Jean-Paul Duminy,44932,lbw b Rubel Hossain,30,30,62,0,1,100.0,0
Farhaan Behardien,44410,not out ,7,9,16,0,0,77.78,0
Dwaine Pretorius,327830,c Imrul Kayes b Rubel Hossain,0,1,2,0,0,0.0,0
Andile Phehlukwayo,540316,not out ,0,0,1,0,0,,0
Tamim Iqbal,56194,lbw b Pretorius,23,25,32,3,0,92.0,1
Imrul Kayes,280734,c de Villiers b Imran Tahir,68,77,127,6,1,88.31,1
Liton Das,536936,lbw b Phehlukwayo,14,12,14,1,1,116.67,1
Mushfiqur Rahim †,56029,c Duminy b Pretorius,60,70,103,4,1,85.71,1
Shakib Al Hasan,56143,c †de Kock b Imran Tahir,5,5,7,0,0,100.0,1
Mahmudullah,56025, b Phehlukwayo,35,46,68,3,0,76.09,1
Sabbir Rahman,373538,c du Plessis b Imran Tahir,17,18,25,2,0,94.44,1
Nasir Hossain,300618, b Phehlukwayo,3,11,15,0,0,27.27,1
Mashrafe Mortaza (c),56007,lbw b Phehlukwayo,0,3,3,0,0,0.0,1
Taskin Ahmed,538506,not out ,3,6,18,0,0,50.0,1
Rubel Hossain,300619, b Paterson,8,14,11,2,0,57.14,1
