Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Aaron Finch (c),5334, b Maxwell,0,2,0,0,0.0,0
Shaun Marsh,6683,c Fletcher b Stanlake,24,21,1,1,114.29,0
Sam Harper †,772361,c †Gotch b Stanlake,63,52,3,1,121.15,0
Jake Fraser-McGurk,1168049, b Zahir Khan,5,6,1,0,83.33,0
Mackenzie Harvey,1076382, b Hatcher,29,17,2,2,170.59,0
Beau Webster,381329, b Zahir Khan,2,2,0,0,100.0,0
Imad Wasim,227758,c Maxwell b Zampa,15,14,0,0,107.14,0
Will Sutherland,1076722,c †Gotch b Hatcher,1,3,0,0,33.33,0
Kane Richardson,272262,c Fletcher b Hatcher,0,1,0,0,0.0,0
Peter Hatzoglou,1191384,run out (Stoinis/†Gotch),1,1,0,0,100.0,0
Noor Ahmad,1182529,not out ,0,0,0,0,,0
Andre Fletcher,51862,c Fraser-McGurk b Sutherland,7,11,0,0,63.64,1
Marcus Stoinis,325012, b Hatzoglou,43,32,5,2,134.38,1
Nick Larkin,533870,c Harvey b Richardson,43,32,5,0,134.38,1
Glenn Maxwell (c),325026,c Hatzoglou b Richardson,20,19,1,1,105.26,1
Nic Maddinson,333780,not out ,20,15,0,2,133.33,1
Hilton Cartwright,557295,not out ,12,6,1,0,200.0,1
