Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Matt Renshaw,722303,c Kohli b Yadav,44,69,89,7,0,63.77,0
David Warner,219889,c & b Jadeja,19,26,45,2,0,73.08,0
Steven Smith (c),267192,not out ,178,361,512,17,0,49.31,0
Shaun Marsh,6683,c Pujara b Ashwin,2,8,13,0,0,25.0,0
Peter Handscomb,334337,lbw b Yadav,19,47,67,2,0,40.43,0
Glenn Maxwell,325026,c †Saha b Jadeja,104,185,245,9,2,56.22,0
Matthew Wade †,230193,c †Saha b Jadeja,37,50,58,6,0,74.0,0
Pat Cummins,489889, b Jadeja,0,2,2,0,0,0.0,0
Steve O'Keefe,7069,c Vijay b Yadav,25,71,59,5,0,35.21,0
Nathan Lyon,272279,c Nair b Jadeja,1,6,7,0,0,16.67,0
Josh Hazlewood,288284,run out (Jadeja/Rahul),0,2,10,0,0,0.0,0
KL Rahul,422108,c †Wade b Cummins,67,102,125,9,0,65.69,1
Murali Vijay,237095,st †Wade b O'Keefe,82,183,284,10,1,44.81,1
Cheteshwar Pujara,32540,c Maxwell b Lyon,202,525,672,21,0,38.48,1
Virat Kohli (c),253802,c Smith b Cummins,6,23,38,0,0,26.09,1
Ajinkya Rahane,277916,c †Wade b Cummins,14,33,52,2,0,42.42,1
Karun Nair,398439, b Hazlewood,23,47,66,2,0,48.94,1
Ravichandran Ashwin,26421,c †Wade b Cummins,3,22,37,0,0,13.64,1
Wriddhiman Saha †,279810,c Maxwell b O'Keefe,117,233,329,8,1,50.21,1
Ravindra Jadeja,234675,not out ,54,55,70,5,2,98.18,1
Umesh Yadav,376116,c Warner b O'Keefe,16,33,50,2,0,48.48,1
Ishant Sharma,236779,not out ,0,4,7,0,0,0.0,1
David Warner,219889, b Jadeja,14,16,16,3,0,87.5,2
Matt Renshaw,722303,lbw b Sharma,15,84,111,1,0,17.86,2
Nathan Lyon,272279, b Jadeja,2,7,7,0,0,28.57,2
Steven Smith (c),267192, b Jadeja,21,68,98,2,0,30.88,2
Shaun Marsh,6683,c Vijay b Jadeja,53,197,236,7,0,26.9,2
Peter Handscomb,334337,not out ,72,200,261,7,0,36.0,2
Glenn Maxwell,325026,c Vijay b Ashwin,2,15,11,0,0,13.33,2
Matthew Wade †,230193,not out ,9,16,16,2,0,56.25,2
