Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Prithvi Shaw,1070168,c & b Gopal,47,25,4,4,188.0,0
Colin Munro,232359,c †Buttler b Kulkarni,0,1,0,0,0.0,0
Shreyas Iyer (c),642519,c Tripathi b Unadkat,50,35,3,3,142.86,0
Rishabh Pant †,931581,c Stokes b Unadkat,69,29,7,5,237.93,0
Glenn Maxwell,325026,lbw b Archer,5,5,0,0,100.0,0
Vijay Shankar,477021,c Tripathi b Unadkat,17,6,2,1,283.33,0
Liam Plunkett,19264,not out ,1,2,0,0,50.0,0
D'Arcy Short,308798,c Avesh Khan b Maxwell,44,25,2,4,176.0,1
Jos Buttler †,308967,st †Pant b Mishra,67,26,4,7,257.69,1
Sanju Samson,425943,c Munro b Boult,3,5,0,0,60.0,1
Ben Stokes,311158,c Shankar b Boult,1,2,0,0,50.0,1
Rahul Tripathi,446763,run out (†Pant/Boult),9,8,1,0,112.5,1
Krishnappa Gowtham,424377,not out ,18,6,2,1,300.0,1
Jofra Archer,669855,not out ,0,0,0,0,,1
