Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Dimuth Karunaratne (c),227772, b Ngidi,22,20,24,4,0,110.00,0
Kusal Perera,300631,c †de Kock b Mulder,16,29,59,2,0,55.17,0
Kusal Mendis,629074,c Ngidi b Nortje,12,16,28,2,0,75.00,0
Dinesh Chandimal,300628,c du Plessis b Mulder,85,161,252,11,0,52.79,0
Dhananjaya de Silva,465793,retired not out ,79,106,142,11,1,74.52,0
Niroshan Dickwella †,429754,lbw b Mulder,49,86,120,6,0,56.97,0
Dasun Shanaka,437316,not out ,66,87,141,3,5,75.86,0
PWH de Silva,784379, b Sipamla,18,20,21,3,0,90.00,0
Kasun Rajitha,499594,c Elgar b Sipamla,12,49,80,2,0,24.48,0
Vishwa Fernando,465783, b Sipamla,0,1,2,0,0,0.00,0
Lahiru Kumara,784375,c van der Dussen b Sipamla,0,7,14,0,0,0.00,0
Dean Elgar,230852,c & b Shanaka,95,130,202,16,0,73.07,1
Aiden Markram,600498,c Shanaka b Fernando,68,94,132,14,0,72.34,1
Rassie van der Dussen,337790,c †Dickwella b Kumara,15,42,66,2,0,35.71,1
Faf du Plessis,44828,c Karunaratne b PWH de Silva,199,276,412,24,0,72.10,1
Quinton de Kock (c)†,379143,c sub (HDRL Thirimanne) b PWH de Silva,18,11,19,3,0,163.63,1
Temba Bavuma,372116,c †Dickwella b Shanaka,71,125,190,7,0,56.80,1
Wiaan Mulder,698189,c †Dickwella b PWH de Silva,36,63,70,4,1,57.14,1
Keshav Maharaj,267724,c PWH de Silva b Fernando,73,106,157,6,2,68.86,1
Anrich Nortje,481979,c †Dickwella b Fernando,0,3,6,0,0,0.00,1
Lutho Sipamla,698143,lbw b PWH de Silva,0,1,4,0,0,0.00,1
Lungi Ngidi,542023,not out ,2,9,17,0,0,22.22,1
Dimuth Karunaratne (c),227772, b Ngidi,6,8,13,1,0,75.00,2
Kusal Perera,300631,c †de Kock b Nortje,64,87,143,10,0,73.56,2
Kusal Mendis,629074,c van der Dussen b Ngidi,0,5,9,0,0,0.00,2
Dinesh Chandimal,300628, b Mulder,25,45,75,4,0,55.55,2
Niroshan Dickwella †,429754,c †de Kock b Mulder,10,15,22,2,0,66.66,2
Dasun Shanaka,437316,c †de Kock b Sipamla,6,35,51,0,0,17.14,2
PWH de Silva,784379,c Bavuma b Sipamla,59,53,59,12,1,111.32,2
Vishwa Fernando,465783,run out (Mulder/Maharaj),0,1,6,0,0,0.00,2
Kasun Rajitha,499594,c Maharaj b Nortje,0,27,27,0,0,0.00,2
Lahiru Kumara,784375,not out ,0,5,7,0,0,0.00,2
Dhananjaya de Silva,465793,absent hurt,-,-,-,-,-,0.00,2
