Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Jason Roy,298438,c Santner b Neesham,60,61,81,8,0,98.36,0
Jonny Bairstow,297433, b Henry,106,99,147,15,1,107.07,0
Joe Root,303669,c †Latham b Boult,24,25,54,1,0,96.0,0
Jos Buttler †,308967,c Williamson b Boult,11,12,25,1,0,91.67,0
Eoin Morgan (c),24598,c Santner b Henry,42,40,64,5,0,105.0,0
Ben Stokes,311158,c Henry b Santner,11,27,33,0,0,40.74,0
Chris Woakes,247235,c Williamson b Neesham,4,11,12,0,0,36.36,0
Liam Plunkett,19264,not out ,15,12,28,1,0,125.0,0
Adil Rashid,244497, b Southee,16,12,17,1,0,133.33,0
Jofra Archer,669855,not out ,1,1,1,0,0,100.0,0
Martin Guptill,226492,c †Buttler b Archer,8,16,25,1,0,50.0,1
Henry Nicholls,539511,lbw b Woakes,0,1,6,0,0,0.0,1
Kane Williamson (c),277906,run out (Wood),27,40,62,3,0,67.5,1
Ross Taylor,38699,run out (Rashid/†Buttler),28,42,54,2,0,66.67,1
Tom Latham †,388802,c †Buttler b Plunkett,57,65,106,5,0,87.69,1
James Neesham,355269, b Wood,19,27,31,1,0,70.37,1
Colin de Grandhomme,55395,c Root b Stokes,3,13,15,0,0,23.08,1
Mitchell Santner,502714,lbw b Wood,12,30,58,1,0,40.0,1
Tim Southee,232364,not out ,7,16,30,0,0,43.75,1
Matt Henry,506612, b Wood,7,13,17,0,0,53.85,1
Trent Boult,277912,st †Buttler b Rashid,4,7,7,1,0,57.14,1
