Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Aaron Finch (c),5334,c Mohammad Hafeez b Mohammad Amir,82,84,94,6,4,97.62,0
David Warner,219889,c Imam-ul-Haq b Shaheen Shah Afridi,107,111,161,11,1,96.4,0
Steven Smith,267192,c Asif Ali b Mohammad Hafeez,10,13,28,1,0,76.92,0
Glenn Maxwell,325026, b Shaheen Shah Afridi,20,10,20,2,1,200.0,0
Shaun Marsh,6683,c Shoaib Malik b Mohammad Amir,23,26,46,2,0,88.46,0
Usman Khawaja,215155,c Wahab Riaz b Mohammad Amir,18,16,18,3,0,112.5,0
Alex Carey †,326434,lbw b Mohammad Amir,20,21,31,2,0,95.24,0
Nathan Coulter-Nile,261354,c †Sarfaraz Ahmed b Wahab Riaz,2,3,9,0,0,66.67,0
Pat Cummins,489889,c †Sarfaraz Ahmed b Hasan Ali,2,6,6,0,0,33.33,0
Mitchell Starc,311592,c Shoaib Malik b Mohammad Amir,3,6,10,0,0,50.0,0
Kane Richardson,272262,not out ,1,1,3,0,0,100.0,0
Imam-ul-Haq,568276,c †Carey b Cummins,53,75,107,7,0,70.67,1
Fakhar Zaman,512191,c Richardson b Cummins,0,3,12,0,0,0.0,1
Babar Azam,348144,c Richardson b Coulter-Nile,30,28,37,7,0,107.14,1
Mohammad Hafeez,41434,c Starc b Finch,46,49,69,3,1,93.88,1
Sarfaraz Ahmed (c)†,227760,run out (Maxwell),40,48,96,1,0,83.33,1
Shoaib Malik,42657,c †Carey b Cummins,0,2,4,0,0,0.0,1
Asif Ali,494230,c †Carey b Richardson,5,8,9,0,0,62.5,1
Hasan Ali,681305,c Khawaja b Richardson,32,15,17,3,3,213.33,1
Wahab Riaz,43590,c †Carey b Starc,45,39,49,2,3,115.38,1
Mohammad Amir,290948, b Starc,0,2,5,0,0,0.0,1
Shaheen Shah Afridi,1072470,not out ,1,6,5,0,0,16.67,1
