Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
David Warner (c),219889, b Kuldeep Yadav,28,28,44,3,0,100.0,0
Shikhar Dhawan,28235, b Morkel,10,10,7,2,0,100.0,0
Moises Henriques,5961,c & b Kuldeep Yadav,31,21,34,1,2,147.62,0
Yuvraj Singh,36084, b Holder,44,30,42,8,1,146.67,0
Deepak Hooda,497121,run out (Kuldeep Yadav),21,13,24,0,2,161.54,0
Ben Cutting,230371,st †Uthappa b Kuldeep Yadav,0,1,4,0,0,0.0,0
Naman Ojha †,32102,c †Uthappa b Holder,7,9,13,0,0,77.78,0
Bhuvneshwar Kumar,326016,c Pandey b Morkel,1,2,8,0,0,50.0,0
Bipul Sharma,35928,not out ,14,6,6,0,2,233.33,0
Barinder Sran,537126,not out ,0,0,1,0,0,,0
Robin Uthappa †,35582,c Henriques b Sran,11,7,8,1,0,157.14,1
Gautam Gambhir (c),28763,c sub (V Shankar) b Cutting,28,28,41,2,1,100.0,1
Colin Munro,232359,run out (Yuvraj Singh),16,17,20,1,0,94.12,1
Manish Pandey,290630,c Hooda b Kumar,36,28,55,2,1,128.57,1
Yusuf Pathan,32498,c Kumar b Henriques,2,6,8,0,0,33.33,1
Suryakumar Yadav,446507,c Dhawan b Henriques,23,15,23,1,1,153.33,1
Rajagopal Sathish,33870, b Kumar,8,9,21,0,0,88.89,1
Jason Holder,391485,c Cutting b Kumar,6,7,12,1,0,85.71,1
Sunil Narine,230558,not out ,1,3,2,0,0,33.33,1
Morne Morkel,46538,not out ,0,0,1,0,0,,1
