Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Chris Gayle,51880,run out (Roy/Plunkett),40,21,30,3,4,190.48,0
Evin Lewis,431901,c Root b Plunkett,51,28,44,6,3,182.14,0
Marlon Samuels,52983,c Root b Plunkett,10,13,19,1,0,76.92,0
Chadwick Walton †,315586,c Willey b Rashid,13,8,17,0,1,162.5,0
Kieron Pollard,230559,c Curran b Plunkett,6,7,8,1,0,85.71,0
Rovman Powell,820351,c Jordan b Curran,28,19,30,1,2,147.37,0
Carlos Brathwaite (c),457249, b Rashid,2,4,7,0,0,50.0,0
Sunil Narine,230558,lbw b Rashid,2,3,4,0,0,66.67,0
Ashley Nurse,315594,not out ,13,12,23,0,1,108.33,0
Jerome Taylor,53191,lbw b Jordan,1,3,5,0,0,33.33,0
Kesrick Williams,450075,not out ,2,2,4,0,0,100.0,0
Jason Roy,298438,c Lewis b Taylor,0,1,1,0,0,0.0,1
Alex Hales,249866, b Brathwaite,43,17,39,8,1,252.94,1
Joe Root,303669,c Brathwaite b Nurse,17,19,43,2,0,89.47,1
Eoin Morgan (c),24598,c Lewis b Narine,2,7,11,0,0,28.57,1
Jos Buttler †,308967,c Powell b Williams,30,27,36,2,0,111.11,1
Jonny Bairstow,297433,c sub (JN Mohammed) b Brathwaite,27,21,43,1,1,128.57,1
Adil Rashid,244497,c †Walton b Williams,1,2,6,0,0,50.0,1
David Willey,308251,st †Walton b Narine,1,3,4,0,0,33.33,1
Liam Plunkett,19264, b Brathwaite,18,11,21,2,0,163.64,1
Chris Jordan,288992,c Powell b Williams,6,7,11,0,0,85.71,1
Tom Curran,550235,not out ,1,2,6,0,0,50.0,1
