Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Quinton de Kock †,379143,c Hogg b Russell,1,3,4,0,0,33.33,0
Shreyas Iyer,642519,lbw b Russell,0,1,1,0,0,0.0,0
Sanju Samson,425943,lbw b Narine,15,15,19,2,0,100.0,0
Karun Nair,398439,lbw b UT Yadav,68,50,67,9,1,136.0,0
Sam Billings,297628, b UT Yadav,54,34,62,3,2,158.82,0
Chris Morris,439952, b UT Yadav,0,2,1,0,0,0.0,0
Carlos Brathwaite,457249,c Narine b Russell,34,11,14,3,3,309.09,0
Rishabh Pant,931581,run out (SA Yadav/†Uthappa),4,4,9,0,0,100.0,0
Mohammed Shami,481896,not out ,0,1,4,0,0,0.0,0
Robin Uthappa †,35582,c Nair b Morris,72,52,93,6,2,138.46,1
Gautam Gambhir (c),28763,c Iyer b Khan,6,8,14,0,0,75.0,1
Piyush Chawla,32966,lbw b Khan,8,5,7,2,0,160.0,1
Yusuf Pathan,32498,c Mishra b Brathwaite,10,9,20,1,0,111.11,1
Suryakumar Yadav,446507,c Iyer b Brathwaite,21,13,18,1,1,161.54,1
Rajagopal Sathish,33870,c Morris b Brathwaite,6,7,7,1,0,85.71,1
Andre Russell,276298,c & b Mishra,17,12,17,2,1,141.67,1
Jason Holder,391485,run out (Morris),0,1,2,0,0,0.0,1
Umesh Yadav,376116,c Morris b Khan,2,3,8,0,0,66.67,1
Sunil Narine,230558,run out (Iyer),4,3,4,0,0,133.33,1
Brad Hogg,5681,not out ,0,0,1,0,0,,1
