Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Virat Kohli (c),253802,run out (Jordan),2,4,6,0,0,50.0,0
KL Rahul,422108, b Stokes,22,18,39,2,1,122.22,0
Suresh Raina,33335,c Morgan b Plunkett,63,45,57,2,5,140.0,0
MS Dhoni †,28081,c Rashid b Jordan,56,36,56,5,2,155.56,0
Yuvraj Singh,36084,c †Buttler b Mills,27,10,23,1,3,270.0,0
Rishabh Pant,931581,not out ,5,3,11,1,0,166.67,0
Hardik Pandya,625371,run out (Stokes/†Buttler),11,4,3,0,1,275.0,0
Jason Roy,298438,c †Dhoni b Mishra,32,23,32,4,1,139.13,1
Sam Billings,297628,c Raina b Chahal,0,1,8,0,0,0.0,1
Joe Root,303669,lbw b Chahal,42,37,60,4,2,113.51,1
Eoin Morgan (c),24598,c Pant b Chahal,40,21,34,2,3,190.48,1
Jos Buttler †,308967,c Kohli b Bumrah,0,2,5,0,0,0.0,1
Ben Stokes,311158,c Raina b Chahal,6,7,10,1,0,85.71,1
Moeen Ali,8917,c Kohli b Chahal,2,3,3,0,0,66.67,1
Liam Plunkett,19264, b Bumrah,0,1,5,0,0,0.0,1
Chris Jordan,288992,st †Dhoni b Chahal,0,2,1,0,0,0.0,1
Adil Rashid,244497,not out ,0,0,2,0,0,,1
Tymal Mills,459257,c Kohli b Bumrah,0,2,1,0,0,0.0,1
