Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Rahmanullah Gurbaz †,974087,c †Mutumbami b Ngarava,18,21,2,1,85.71,0
Usman Ghani,711559,c Burl b Sikandar Raza,39,31,4,1,125.81,0
Karim Janat,793467, b Masakadza,21,14,2,1,150.0,0
Najibullah Zadran,524049,not out ,72,35,5,5,205.71,0
Mohammad Nabi,25913,c Musakanda b Ngarava,2,5,0,0,40.0,0
Asghar Afghan (c),320652,c Masakadza b Faraz Akram,24,12,1,2,200.0,0
Rashid Khan,793463,c †Mutumbami b Muzarabani,0,1,0,0,0.0,0
Sharafuddin Ashraf,633362,c Masakadza b Muzarabani,0,1,0,0,0.0,0
Hashmatullah Shahidi,440970,not out ,0,0,0,0,,0
Tinashe Kamunhukamwe,713811, b Fazalhaq Farooqi,1,4,0,0,25.0,1
Tarisai Musakanda,596375,c Mohammad Nabi b Naveen-ul-Haq,30,28,3,1,107.14,1
Sean Williams (c),55870, b Mohammad Nabi,14,11,2,0,127.27,1
Milton Shumba,951781,c †Rahmanullah Gurbaz b Karim Janat,8,16,0,0,50.0,1
Sikandar Raza,299572,not out ,41,29,2,1,141.38,1
Richmond Mutumbami †,235516,c †Rahmanullah Gurbaz b Karim Janat,0,1,0,0,0.0,1
Ryan Burl,495964,not out ,39,31,1,3,125.81,1
