Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Jake Weatherald,781285,c & b Boland,5,13,0,0,38.46,0
Phil Salt,669365,c Ellis b Boland,13,9,2,0,144.44,0
Travis Head (c),530011,c Jewell b Rose,79,40,5,6,197.5,0
Jonathan Wells,233680,not out ,45,35,1,1,128.57,0
Harry Nielsen †,713195,run out (Qais Ahmad),5,3,1,0,166.67,0
Matthew Short,605575,c †McDermott b Ellis,33,20,1,2,165.0,0
Rashid Khan,793463,not out ,0,0,0,0,,0
Matthew Wade (c),230193,c Short b Neser,5,5,1,0,100.0,1
Caleb Jewell,834741,c Neser b Agar,10,9,1,0,111.11,1
Jake Doran,605570,c Head b Agar,28,31,2,0,90.32,1
David Miller,321777,not out ,90,48,8,5,187.5,1
Ben McDermott †,603410,c Salt b Siddle,31,17,1,2,182.35,1
George Bailey,4451,c Short b Agar,5,6,0,0,83.33,1
Clive Rose,288285,c Siddle b Agar,4,2,1,0,200.0,1
Thomas Rogers,627627,not out ,2,2,0,0,100.0,1
