Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Janneman Malan,605680,lbw b Zahid Mahmood,27,17,34,3,1,158.82,0
Reeza Hendricks,269280, b Mohammad Nawaz,2,5,9,0,0,40.0,0
JJ Smuts,280490,c Babar Azam b Mohammad Nawaz,1,6,10,0,0,16.67,0
Pite van Biljon,266268, b Hasan Ali,16,11,11,4,0,145.45,0
Heinrich Klaasen (c)†,436757,c Usman Qadir b Zahid Mahmood,0,1,3,0,0,0.0,0
David Miller,321777,not out ,85,45,73,5,7,188.89,0
Andile Phehlukwayo,540316,c Asif Ali b Usman Qadir,0,3,6,0,0,0.0,0
Dwaine Pretorius,327830, b Zahid Mahmood,9,10,18,0,1,90.0,0
Bjorn Fortuin,553249, b Hasan Ali,10,12,21,1,0,83.33,0
Lutho Sipamla,698143,not out ,8,10,26,1,0,80.0,0
Mohammad Rizwan †,323389,lbw b Shamsi,42,30,41,5,2,140.0,1
Haider Ali,1168651, b Shamsi,15,13,27,1,1,115.38,1
Babar Azam (c),348144, b Pretorius,44,30,40,5,1,146.67,1
Hussain Talat,628240, b Shamsi,5,6,12,0,0,83.33,1
Asif Ali,494230,c Miller b Shamsi,7,8,21,0,0,87.5,1
Faheem Ashraf,681117,c Miller b Fortuin,10,8,20,0,1,125.0,1
Mohammad Nawaz,348148,not out ,18,11,27,2,1,163.64,1
Hasan Ali,681305,not out ,20,7,13,1,2,285.71,1
