Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Robin Uthappa †,35582,c †Karthik b Smith,25,19,31,3,1,131.58,0
Gautam Gambhir (c),28763,run out (Jakati),8,8,16,1,0,100.0,0
Manish Pandey,290630,c Raina b Smith,1,3,5,0,0,33.33,0
Piyush Chawla,32966, b Smith,11,16,23,1,0,68.75,0
Yusuf Pathan,32498,c Raina b Kulkarni,36,36,52,3,1,100.0,0
Shakib Al Hasan,56143,c Dwivedi b Smith,3,8,7,0,0,37.5,0
Suryakumar Yadav,446507,c Kulkarni b Jakati,17,14,20,1,1,121.43,0
Jason Holder,391485,c Finch b Bravo,13,8,14,1,1,162.5,0
Sunil Narine,230558,not out ,2,7,8,0,0,28.57,0
Morne Morkel,46538,not out ,1,1,2,0,0,100.0,0
Dwayne Smith,53118,c †Uthappa b Rajpoot,0,1,1,0,0,0.0,1
Brendon McCullum,37737,lbw b Narine,6,3,8,0,1,200.0,1
Suresh Raina (c),33335,not out ,53,36,65,7,1,147.22,1
Dinesh Karthik †,30045, b Morkel,12,8,10,2,0,150.0,1
Aaron Finch,5334,run out (Rajpoot/†Uthappa),26,23,31,1,2,113.04,1
Ravindra Jadeja,234675,not out ,11,10,15,1,0,110.0,1
