Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Alastair Cook,11728, b Mohammad Amir,70,148,221,14,0,47.3,0
Mark Stoneman,229954, b Mohammad Abbas,4,12,17,1,0,33.33,0
Joe Root (c),303669,c †Sarfaraz Ahmed b Hasan Ali,4,24,46,0,0,16.67,0
Dawid Malan,236489,c †Sarfaraz Ahmed b Hasan Ali,6,3,10,1,0,200.0,0
Jonny Bairstow †,297433, b Faheem Ashraf,27,59,97,4,0,45.76,0
Ben Stokes,311158,lbw b Mohammad Abbas,38,64,81,5,1,59.38,0
Jos Buttler,308967,c Asad Shafiq b Hasan Ali,14,15,31,2,0,93.33,0
Dom Bess,646847,c Asad Shafiq b Mohammad Abbas,5,14,19,1,0,35.71,0
Mark Wood,351588,c Mohammad Amir b Hasan Ali,7,9,22,1,0,77.78,0
Stuart Broad,10617,lbw b Mohammad Abbas,0,2,3,0,0,0.0,0
James Anderson,8608,not out ,0,1,5,0,0,0.0,0
Azhar Ali,39037,lbw b Anderson,50,136,209,6,0,36.76,1
Imam-ul-Haq,568276,lbw b Broad,4,16,25,1,0,25.0,1
Haris Sohail,318788,c †Bairstow b Wood,39,95,144,5,0,41.05,1
Asad Shafiq,316397,c Malan b Stokes,59,100,142,6,1,59.0,1
Babar Azam,348144,retired hurt ,68,120,155,10,0,56.67,1
Sarfaraz Ahmed (c)†,227760,c Wood b Stokes,9,24,31,1,0,37.5,1
Shadab Khan,922943,c †Bairstow b Stokes,52,85,126,6,0,61.18,1
Faheem Ashraf,681117, b Anderson,37,38,76,7,0,97.37,1
Mohammad Amir,290948,not out ,24,46,67,4,0,52.17,1
Hasan Ali,681305,c Buttler b Anderson,0,2,5,0,0,0.0,1
Mohammad Abbas,389666,c †Bairstow b Wood,5,26,38,1,0,19.23,1
Alastair Cook,11728,lbw b Mohammad Abbas,1,10,8,0,0,10.0,2
Mark Stoneman,229954, b Shadab Khan,9,45,77,1,0,20.0,2
Joe Root (c),303669,lbw b Mohammad Abbas,68,120,187,8,0,56.67,2
Dawid Malan,236489,c †Sarfaraz Ahmed b Mohammad Amir,12,50,83,1,0,24.0,2
Jonny Bairstow †,297433, b Mohammad Amir,0,2,5,0,0,0.0,2
Ben Stokes,311158,c sub (Fakhar Zaman) b Shadab Khan,9,10,15,2,0,90.0,2
Jos Buttler,308967,lbw b Mohammad Abbas,67,138,185,6,0,48.55,2
Dom Bess,646847, b Mohammad Amir,57,106,191,8,0,53.77,2
Mark Wood,351588,c †Sarfaraz Ahmed b Mohammad Amir,4,8,10,1,0,50.0,2
Stuart Broad,10617,c †Sarfaraz Ahmed b Mohammad Abbas,0,2,7,0,0,0.0,2
James Anderson,8608,not out ,0,2,5,0,0,0.0,2
Azhar Ali,39037, b Anderson,4,10,12,1,0,40.0,3
Imam-ul-Haq,568276,not out ,18,34,51,2,0,52.94,3
Haris Sohail,318788,not out ,39,32,39,6,1,121.88,3
