Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Alex Hales,249866, b Maxwell,0,3,0,0,0.0,0
Usman Khawaja,215155, b Maxwell,1,2,0,0,50.0,0
Callum Ferguson (c),5236,c Zampa b Haris Rauf,19,22,2,0,86.36,0
Matthew Gilkes †,1081730,c Steyn b Hinchliffe,28,27,4,0,103.7,0
Alex Ross,333624, b Haris Rauf,40,32,2,2,125.0,0
Chris Morris,439952,c & b Zampa,6,5,1,0,120.0,0
Daniel Sams,826901, b Haris Rauf,13,16,1,0,81.25,0
Chris Green,787073,not out ,2,2,0,0,100.0,0
Arjun Nair,901157,not out ,17,11,3,0,154.55,0
Nic Maddinson,333780, b Sams,0,6,0,0,0.0,1
Marcus Stoinis,325012,c Green b Morris,58,51,4,2,113.73,1
Nick Larkin,533870,c Sams b Morris,65,45,8,1,144.44,1
Glenn Maxwell (c),325026,c †Gilkes b Sams,1,2,0,0,50.0,1
Peter Handscomb †,334337,not out ,4,5,0,0,80.0,1
Ben Dunk,388678, b Sams,0,1,0,0,0.0,1
Nathan Coulter-Nile,261354,c Morris b McAndrew,5,6,1,0,83.33,1
Clint Hinchliffe,774217,lbw b McAndrew,0,1,0,0,0.0,1
Adam Zampa,379504,not out ,1,1,0,0,100.0,1
