Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Jimmy Peirson †,444970,c Hastings b Beer,1,5,0,0,20.0,0
Brendon McCullum (c),37737,c Maxwell b Stoinis,40,22,4,2,181.82,0
Sam Heazlett,826679,c Hastings b Beer,14,11,1,0,127.27,0
Joe Burns,326632,c †Dunk b Stoinis,50,28,4,3,178.57,0
Alex Ross,333624,c Pietersen b Boland,51,36,1,2,141.67,0
Ben Cutting,230371,run out (Maxwell/†Dunk),35,18,3,2,194.44,0
Mark Steketee,555853,c Gulbis b Stoinis,0,2,0,0,0.0,0
Shadab Khan,922943,not out ,0,0,0,0,,0
Josh Lalor,272385,not out ,6,2,1,0,300.0,0
Ben Dunk †,388678,c Swepson b Lalor,0,2,0,0,0.0,1
Luke Wright,23460, b Shadab Khan,19,15,2,0,126.67,1
Kevin Pietersen,19296,c McCullum b Doggett,10,9,0,1,111.11,1
Glenn Maxwell,325026,c Doggett b Shadab Khan,8,5,0,1,160.0,1
Marcus Stoinis,325012,run out (sub [M Labuschagne]/†Peirson),99,51,6,6,194.12,1
James Faulkner,270484,not out ,47,38,1,2,123.68,1
Evan Gulbis,381183,c Doggett b Steketee,0,1,0,0,0.0,1
John Hastings (c),228622,not out ,0,0,0,0,,1
