Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Murali Vijay,237095, b Anderson,0,5,3,0,0,0.0,0
KL Rahul,422108,c †Bairstow b Anderson,8,14,29,2,0,57.14,0
Cheteshwar Pujara,32540,run out (Pope),1,25,41,0,0,4.0,0
Virat Kohli (c),253802,c Buttler b Woakes,23,57,73,2,0,40.35,0
Ajinkya Rahane,277916,c Cook b Anderson,18,44,99,2,0,40.91,0
Hardik Pandya,625371,c Buttler b Woakes,11,10,10,2,0,110.0,0
Dinesh Karthik †,30045, b Curran,1,3,6,0,0,33.33,0
Ravichandran Ashwin,26421,lbw b Broad,29,38,49,4,0,76.32,0
Kuldeep Yadav,559235,lbw b Anderson,0,11,19,0,0,0.0,0
Mohammed Shami,481896,not out ,10,3,9,2,0,333.33,0
Ishant Sharma,236779,lbw b Anderson,0,3,7,0,0,0.0,0
Alastair Cook,11728,c †Karthik b Sharma,21,25,42,4,0,84.0,1
Keaton Jennings,440780,lbw b Mohammed Shami,11,22,37,0,0,50.0,1
Joe Root (c),303669,lbw b Mohammed Shami,19,53,82,2,0,35.85,1
Ollie Pope,887207,lbw b Pandya,28,38,60,3,0,73.68,1
Jonny Bairstow †,297433,c †Karthik b Pandya,93,144,202,12,0,64.58,1
Jos Buttler,308967,lbw b Mohammed Shami,24,22,35,4,0,109.09,1
Chris Woakes,247235,not out ,137,177,252,21,0,77.4,1
Sam Curran,662973,c Mohammed Shami b Pandya,40,49,67,5,1,81.63,1
Murali Vijay,237095,c †Bairstow b Anderson,0,8,10,0,0,0.0,2
KL Rahul,422108,lbw b Anderson,10,16,29,2,0,62.5,2
Cheteshwar Pujara,32540, b Broad,17,87,106,1,0,19.54,2
Ajinkya Rahane,277916,c Jennings b Broad,13,33,55,2,0,39.39,2
Virat Kohli (c),253802,c Pope b Broad,17,29,57,2,0,58.62,2
Hardik Pandya,625371,lbw b Woakes,26,43,86,5,0,60.47,2
Dinesh Karthik †,30045,lbw b Broad,0,1,3,0,0,0.0,2
Ravichandran Ashwin,26421,not out ,33,48,90,5,0,68.75,2
Kuldeep Yadav,559235, b Anderson,0,7,8,0,0,0.0,2
Mohammed Shami,481896,lbw b Anderson,0,3,10,0,0,0.0,2
Ishant Sharma,236779,c Pope b Woakes,2,7,11,0,0,28.57,2
