Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
David Warner,219889,c †Latham b Ferguson,16,23,39,3,0,69.57,0
Aaron Finch (c),5334,lbw b Boult,8,15,19,1,0,53.33,0
Usman Khawaja,215155, b Boult,88,129,187,5,0,68.22,0
Steven Smith,267192,c Guptill b Ferguson,5,8,13,0,0,62.5,0
Marcus Stoinis,325012,c †Latham b Neesham,21,26,41,3,0,80.77,0
Glenn Maxwell,325026,c & b Neesham,1,5,8,0,0,20.0,0
Alex Carey †,326434,c Guptill b Williamson,71,72,113,11,0,98.61,0
Pat Cummins,489889,not out ,23,19,34,1,0,121.05,0
Mitchell Starc,311592, b Boult,0,1,2,0,0,0.0,0
Jason Behrendorff,272477,lbw b Boult,0,1,4,0,0,0.0,0
Nathan Lyon,272279,not out ,0,1,1,0,0,0.0,0
Martin Guptill,226492,lbw b Behrendorff,20,43,60,2,0,46.51,1
Henry Nicholls,539511,c †Carey b Behrendorff,8,20,43,2,0,40.0,1
Kane Williamson (c),277906,c †Carey b Starc,40,51,69,2,1,78.43,1
Ross Taylor,38699,c †Carey b Cummins,30,54,76,2,0,55.56,1
Tom Latham †,388802,c Smith b Starc,14,28,41,0,0,50.0,1
Colin de Grandhomme,55395,c Khawaja b Smith,0,1,6,0,0,0.0,1
James Neesham,355269,c & b Lyon,9,22,24,0,0,40.91,1
Mitchell Santner,502714,c Behrendorff b Starc,12,29,42,0,1,41.38,1
Ish Sodhi,559066,lbw b Starc,5,4,11,1,0,125.0,1
Lockie Ferguson,493773, b Starc,0,3,7,0,0,0.0,1
Trent Boult,277912,not out ,2,7,13,0,0,28.57,1
