Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Niroshan Dickwella †,429754,c Mohammed Siraj b Unadkat,1,6,8,0,0,16.67,0
Upul Tharanga,50747,c Pandya b Unadkat,11,11,16,2,0,100.0,0
Kusal Perera,300631,c & b Washington Sundar,4,4,4,1,0,100.0,0
Sadeera Samarawickrama,629076,c Karthik b Pandya,21,17,25,3,0,123.53,0
Asela Gunaratne,360456,c Kuldeep Yadav b Pandya,36,37,65,3,0,97.3,0
Danushka Gunathilaka,345821,c Pandya b Kuldeep Yadav,3,8,11,0,0,37.5,0
Thisara Perera (c),233514,c Sharma b Mohammed Siraj,11,6,6,2,0,183.33,0
Dasun Shanaka,437316,not out ,29,24,34,0,2,120.83,0
Akila Dananjaya,574178,not out ,11,7,11,2,0,157.14,0
Rohit Sharma (c),34102,c MDKJ Perera b Shanaka,27,20,31,4,1,135.0,1
KL Rahul,422108,lbw b Chameera,4,9,14,0,0,44.44,1
Shreyas Iyer,642519,run out (Dananjaya),30,32,50,1,1,93.75,1
Manish Pandey,290630, b Chameera,32,29,48,4,0,110.34,1
Hardik Pandya,625371,c †Dickwella b Shanaka,4,4,7,0,0,100.0,1
Dinesh Karthik,30045,not out ,18,12,27,0,1,150.0,1
MS Dhoni †,28081,not out ,16,10,20,2,0,160.0,1
