Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Murali Vijay (c),237095,c Bravo b Kaushik,55,41,62,6,0,134.15,0
Marcus Stoinis,325012,st †Karthik b Jadeja,27,17,29,3,1,158.82,0
Shaun Marsh,6683,c Raina b Kaushik,1,3,5,0,0,33.33,0
Glenn Maxwell,325026,c †Karthik b Kaushik,0,1,1,0,0,0.0,0
Gurkeerat Singh Mann,537124,run out (Faulkner/†Karthik),0,3,2,0,0,0.0,0
David Miller,321777,c Smith b Kulkarni,31,27,44,2,0,114.81,0
Wriddhiman Saha †,279810, b Bravo,33,19,31,4,0,173.68,0
Axar Patel,554691,c Ishan Kishan b Bravo,0,2,5,0,0,0.0,0
Mohit Sharma,537119, b Kumar,1,2,5,0,0,50.0,0
KC Cariappa,777537, b Kumar,1,3,6,0,0,33.33,0
Sandeep Sharma,438362,not out ,1,1,3,0,0,100.0,0
Dwayne Smith,53118,c Gurkeerat Singh b Patel,15,18,33,1,1,83.33,1
Brendon McCullum,37737, b Sharma,1,3,7,0,0,33.33,1
Suresh Raina (c),33335, b Sharma,18,15,16,2,1,120.0,1
Dinesh Karthik †,30045, b Patel,2,4,10,0,0,50.0,1
Ravindra Jadeja,234675,c †Saha b Patel,11,11,18,0,0,100.0,1
Dwayne Bravo,51439, b Patel,0,1,1,0,0,0.0,1
Ishan Kishan,720471,run out (Maxwell/Stoinis),27,24,41,3,0,112.5,1
James Faulkner,270484,c Miller b Sandeep Sharma,32,27,54,3,0,118.52,1
Praveen Kumar,30732,c Cariappa b Sharma,15,13,24,2,0,115.38,1
Dhawal Kulkarni,277955,not out ,6,4,7,0,0,150.0,1
Shivil Kaushik,917213,not out ,0,0,3,0,0,,1
