Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Dean Elgar,230852, b MVT Fernando,6,13,24,1,0,46.15,0
Aiden Markram,600498,lbw b Rajitha,60,116,166,9,0,51.72,0
Hashim Amla,43906, b MVT Fernando,0,1,2,0,0,0.00,0
Temba Bavuma,372116,run out (Rajitha),0,2,5,0,0,0.00,0
Faf du Plessis (c),44828, b Karunaratne,25,60,87,2,0,41.66,0
Quinton de Kock †,379143, b de Silva,86,87,149,12,0,98.85,0
Wiaan Mulder,698189,lbw b Rajitha,9,9,14,2,0,100.00,0
Keshav Maharaj,267724,c †Dickwella b Rajitha,0,5,11,0,0,0.00,0
Kagiso Rabada,550215,c †Dickwella b de Silva,22,65,86,2,0,33.84,0
Dale Steyn,47492,not out ,3,11,15,0,0,27.27,0
Duanne Olivier,486679,c †Dickwella b MVT Fernando,0,3,4,0,0,0.00,0
Dimuth Karunaratne (c),227772,c †de Kock b Rabada,17,42,47,4,0,40.47,1
Lahiru Thirimanne,301236,c & b Olivier,29,63,103,4,0,46.03,1
Oshada Fernando,366725, b Olivier,0,9,17,0,0,0.00,1
Kusal Mendis,629074,c †de Kock b Olivier,16,15,22,3,0,106.66,1
Kasun Rajitha,499594, b Rabada,1,10,20,0,0,10.00,1
Kusal Perera,300631,c †de Kock b Rabada,20,15,24,3,1,133.33,1
Dhananjaya de Silva,465793,c †de Kock b Mulder,19,24,43,4,0,79.16,1
Niroshan Dickwella †,429754,c Elgar b Rabada,42,36,53,6,1,116.66,1
Suranga Lakmal,49619,lbw b Maharaj,7,14,21,1,0,50.00,1
Vishwa Fernando,465783,not out ,0,0,3,0,0,0.00,1
Lasith Embuldeniya,848109,absent hurt,-,-,-,-,-,0.00,1
Aiden Markram,600498,c BOP Fernando b Rajitha,18,27,42,3,0,66.66,2
Dean Elgar,230852,c †Dickwella b MVT Fernando,2,17,21,0,0,11.76,2
Hashim Amla,43906,c Mendis b de Silva,32,72,111,3,0,44.44,2
Temba Bavuma,372116,c †Dickwella b Rajitha,6,25,49,0,0,24.00,2
Faf du Plessis (c),44828,not out ,50,70,117,7,0,71.42,2
Quinton de Kock †,379143,c & b Lakmal,1,7,6,0,0,14.28,2
Wiaan Mulder,698189,c Mendis b de Silva,5,8,10,1,0,62.50,2
Keshav Maharaj,267724,lbw b Lakmal,6,17,23,0,0,35.29,2
Kagiso Rabada,550215,c Mendis b Lakmal,0,8,9,0,0,0.00,2
Dale Steyn,47492,c Thirimanne b de Silva,0,4,5,0,0,0.00,2
Duanne Olivier,486679,lbw b Lakmal,6,13,20,1,0,46.15,2
Dimuth Karunaratne (c),227772,c †de Kock b Olivier,19,31,44,3,0,61.29,3
Lahiru Thirimanne,301236,c †de Kock b Rabada,10,27,39,1,0,37.03,3
Oshada Fernando,366725,not out ,75,106,153,10,2,70.75,3
Kusal Mendis,629074,not out ,84,110,148,13,0,76.36,3
