Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Jason Roy,298438,c Finch b Cummins,19,24,4,0,79.17,0
Jonny Bairstow,297433, b Zampa,39,57,2,0,68.42,0
Alex Hales,249866,c Zampa b Stoinis,1,8,0,0,12.5,0
Joe Root,303669, b Hazlewood,27,31,1,0,87.1,0
Eoin Morgan (c),24598,c †Paine b Hazlewood,41,50,2,1,82.0,0
Jos Buttler †,308967,not out ,100,83,6,4,120.48,0
Moeen Ali,8917, b Marsh,6,12,0,0,50.0,0
Chris Woakes,247235,not out ,53,36,5,2,147.22,0
Aaron Finch,5334,lbw b Rashid,62,53,3,3,116.98,1
David Warner,219889,c Hales b Woakes,8,10,2,0,80.0,1
Cameron White,8291,c †Buttler b Wood,17,25,3,0,68.0,1
Steven Smith (c),267192,c †Buttler b Wood,45,66,1,0,68.18,1
Mitchell Marsh,272450,c Hales b Rashid,55,66,4,0,83.33,1
Marcus Stoinis,325012,c sub (SW Billings) b Woakes,56,43,3,2,130.23,1
Tim Paine †,7252,not out ,31,35,1,0,88.57,1
Pat Cummins,489889,not out ,1,2,0,0,50.0,1
