Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Niroshan Dickwella †,429754,lbw b Jadhav,64,74,8,0,86.49,0
Danushka Gunathilaka,345821,c Rahul b Chahal,35,44,4,0,79.55,0
Kusal Mendis,629074, b Patel,36,37,5,0,97.3,0
Upul Tharanga (c),50747,c Dhawan b Jadhav,13,23,0,0,56.52,0
Angelo Mathews,49764,not out ,36,50,1,1,72.0,0
Chamara Kapugedera,209457,run out (Kohli),1,2,0,0,50.0,0
PWH de Silva,784379,c Jadhav b Patel,2,5,0,0,40.0,0
Thisara Perera,233514, b Bumrah,0,5,0,0,0.0,0
Lakshan Sandakan,429738,lbw b Patel,5,8,0,0,62.5,0
Lasith Malinga,49758,st †Dhoni b Chahal,8,6,0,1,133.33,0
Vishwa Fernando,465783, b Bumrah,0,6,0,0,0.0,0
Rohit Sharma,34102,run out (Kapugedera),4,13,0,0,30.77,1
Shikhar Dhawan,28235,not out ,132,90,20,3,146.67,1
Virat Kohli (c),253802,not out ,82,70,10,1,117.14,1
