Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Chris Lynn,326637,c Pollard b Bumrah,4,8,7,0,0,50.0,0
Sunil Narine,230558,st †Patel b KV Sharma,10,10,23,0,1,100.0,0
Gautam Gambhir (c),28763,c HH Pandya b KV Sharma,12,15,27,2,0,80.0,0
Robin Uthappa †,35582,lbw b Bumrah,1,3,4,0,0,33.33,0
Ishank Jaggi,279554,c Johnson b KV Sharma,28,31,43,3,0,90.32,0
Colin de Grandhomme,55395,lbw b KV Sharma,0,1,1,0,0,0.0,0
Suryakumar Yadav,446507,c Malinga b Bumrah,31,25,52,2,1,124.0,0
Piyush Chawla,32966,c Rayudu b Johnson,2,6,10,0,0,33.33,0
Nathan Coulter-Nile,261354,c HH Pandya b Johnson,6,4,3,0,1,150.0,0
Umesh Yadav,376116,not out ,2,3,10,0,0,66.67,0
Ankit Rajpoot,591650, b Malinga,4,7,7,1,0,57.14,0
Lendl Simmons,53116,lbw b Chawla,3,6,6,0,0,50.0,1
Parthiv Patel †,32242,c †Uthappa b UT Yadav,14,9,13,3,0,155.56,1
Ambati Rayudu,33141, b Chawla,6,11,18,0,0,54.55,1
Rohit Sharma (c),34102,c Rajpoot b Coulter-Nile,26,24,42,1,1,108.33,1
Krunal Pandya,471342,not out ,45,30,42,8,0,150.0,1
Kieron Pollard,230559,not out ,9,7,11,1,0,128.57,1
