Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Sunil Narine,230558,c Faulkner b Raina,42,17,15,9,1,247.06,0
Gautam Gambhir (c),28763,c Raina b Faulkner,33,28,48,2,1,117.86,0
Robin Uthappa †,35582,c McCullum b Kumar,72,48,64,8,2,150.0,0
Manish Pandey,290630, b Basil Thampi,24,21,38,2,0,114.29,0
Yusuf Pathan,32498,not out ,11,4,12,2,0,275.0,0
Suryakumar Yadav,446507,run out (McCullum/†Karthik),1,1,2,0,0,100.0,0
Shakib Al Hasan,56143,not out ,1,1,2,0,0,100.0,0
Aaron Finch,5334,c Pandey b Coulter-Nile,31,15,13,4,2,206.67,1
Brendon McCullum,37737,c Pandey b Woakes,33,17,26,5,1,194.12,1
Suresh Raina (c),33335,c Pandey b Kuldeep Yadav,84,46,69,9,4,182.61,1
Dinesh Karthik †,30045,c Gambhir b Coulter-Nile,3,3,5,0,0,100.0,1
Ishan Kishan,720471,c UT Yadav b Kuldeep Yadav,4,11,19,0,0,36.36,1
Dwayne Smith,53118, b UT Yadav,5,4,5,1,0,125.0,1
Ravindra Jadeja,234675,not out ,19,13,27,1,1,146.15,1
James Faulkner,270484,not out ,4,2,3,0,0,200.0,1
