Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Rohit Sharma,34102,c Buttler b Ball,5,9,1,0,55.56,0
Shikhar Dhawan,28235,run out (Roy/Morgan),10,12,1,0,83.33,0
KL Rahul,422108, b Plunkett,6,8,0,0,75.0,0
Virat Kohli (c),253802,c Root b Willey,47,38,1,2,123.68,0
Suresh Raina,33335,st †Buttler b Rashid,27,20,2,1,135.0,0
MS Dhoni †,28081,not out ,32,24,5,0,133.33,0
Hardik Pandya,625371,not out ,12,10,0,1,120.0,0
Jason Roy,298438, b Yadav,15,12,2,1,125.0,1
Jos Buttler †,308967,c Kohli b Yadav,14,12,3,0,116.67,1
Joe Root,303669, b Chahal,9,10,0,0,90.0,1
Alex Hales,249866,not out ,58,41,4,3,141.46,1
Eoin Morgan (c),24598,c Dhawan b Pandya,17,19,2,0,89.47,1
Jonny Bairstow,297433,c Kuldeep Yadav b Kumar,28,18,0,2,155.56,1
David Willey,308251,not out ,3,6,0,0,50.0,1
