Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Luke Ronchi †,7502, b Naseem Shah,11,4,1,1,275.0,0
Colin Munro,232359,c Ahmed Shehzad b Mohammad Hasnain,31,20,2,3,155.0,0
Dawid Malan,236489, b Naseem Shah,10,9,0,1,111.11,0
Shadab Khan (c),922943,c Mohammad Nawaz b Cutting,39,25,3,2,156.0,0
Colin Ingram,45705,not out ,63,40,6,2,157.5,0
Asif Ali,494230,c Roy b Mills,15,10,0,2,150.0,0
Faheem Ashraf,681117,run out (Ahmed Shehzad),4,4,1,0,100.0,0
Amad Butt,717373,c †Sarfaraz Ahmed b Mills,6,4,0,1,150.0,0
Ahmed Safi Abdullah,800983,not out ,1,5,0,0,20.0,0
Jason Roy,298438,c Asif Ali b Ahmed Safi Abdullah,50,38,6,2,131.58,1
Shane Watson,8180,c Malan b Faheem Ashraf,9,8,2,0,112.5,1
Ahmed Shehzad,259410,st †Ronchi b Shadab Khan,12,5,0,2,240.0,1
Azam Khan,1137262, b Ahmed Safi Abdullah,10,11,1,0,90.91,1
Sarfaraz Ahmed (c)†,227760, b Faheem Ashraf,33,20,5,0,165.0,1
Mohammad Nawaz,348148,not out ,25,20,3,0,125.0,1
Ben Cutting,230371,not out ,42,17,2,4,247.06,1
