Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Rohit Sharma,34102,c †Dickwella b Mathews,104,88,11,3,118.18,0
Shikhar Dhawan,28235,c Pushpakumara b Fernando,4,6,1,0,66.67,0
Virat Kohli (c),253802,c Munaweera b Malinga,131,96,17,2,136.46,0
Hardik Pandya,625371,c de Silva b Mathews,19,18,1,1,105.56,0
KL Rahul,422108,c de Silva b Dananjaya,7,8,0,0,87.5,0
Manish Pandey,290630,not out ,50,42,4,0,119.05,0
MS Dhoni †,28081,not out ,49,42,5,1,116.67,0
Niroshan Dickwella †,429754,c †Dhoni b Thakur,14,11,3,0,127.27,1
Dilshan Munaweera,304735,c †Dhoni b Bumrah,11,24,1,0,45.83,1
Kusal Mendis,629074,run out (Rahul),1,7,0,0,14.29,1
Lahiru Thirimanne,301236,c Dhawan b Pandya,18,27,1,1,66.67,1
Angelo Mathews,49764,c Thakur b Patel,70,80,10,0,87.5,1
Milinda Siriwardana,222354,c †Dhoni b Pandya,39,43,3,2,90.7,1
PWH de Silva,784379,run out (Bumrah/Patel),22,22,2,1,100.0,1
Akila Dananjaya,574178,not out ,11,19,1,0,57.89,1
Malinda Pushpakumara,50205,c Pandya b Bumrah,3,18,0,0,16.67,1
Vishwa Fernando,465783,c & b Kuldeep Yadav,5,4,1,0,125.0,1
Lasith Malinga (c),49758, b Kuldeep Yadav,0,1,0,0,0.0,1
