Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Paul Stirling,303427,c Cottrell b Gabriel,77,98,126,8,2,78.57,0
James McCollum,470917,c †Hope b Cottrell,5,9,17,1,0,55.56,0
Andy Balbirnie,303423,c Holder b Carter,135,124,169,11,4,108.87,0
William Porterfield (c),24611,c Nurse b Gabriel,3,9,10,0,0,33.33,0
Kevin O'Brien,24605,c Cottrell b Holder,63,40,69,3,3,157.5,0
Mark Adair,526441,not out ,25,13,31,2,1,192.31,0
Gary Wilson †,24609,not out ,4,8,12,0,0,50.0,0
Shai Hope †,581379,c McCollum b Rankin,30,32,50,4,0,93.75,1
Sunil Ambris,348054,c sub b Rankin,148,126,163,19,1,117.46,1
Darren Bravo,277472,c sub b Stirling,17,25,28,1,0,68.0,1
Roston Chase,391832, b Little,46,53,77,3,0,86.79,1
Jonathan Carter,314615,not out ,43,27,45,4,1,159.26,1
Jason Holder (c),391485,c Porterfield b Rankin,36,24,35,1,2,150.0,1
Fabian Allen,670013,not out ,0,0,2,0,0,,1
