Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Ajinkya Rahane,277916,run out (Bravo),53,45,62,5,0,117.78,0
Saurabh Tiwary,35390,run out (Raina),1,2,10,0,0,50.0,0
Steven Smith,267192, b Bravo,101,54,77,8,5,187.04,0
MS Dhoni (c)†,28081,not out ,30,18,28,2,2,166.67,0
Thisara Perera,233514,not out ,3,2,3,0,0,150.0,0
Dwayne Smith,53118, b Perera,63,37,51,9,1,170.27,1
Brendon McCullum,37737,c Morkel b Bhatia,43,22,41,5,2,195.45,1
Suresh Raina (c),33335, b Perera,34,28,64,2,0,121.43,1
Dinesh Karthik †,30045,c Rahane b Dinda,33,20,31,4,0,165.0,1
Dwayne Bravo,51439,c †Dhoni b Dinda,7,6,11,1,0,116.67,1
Ravindra Jadeja,234675,run out (†Dhoni),0,1,1,0,0,0.0,1
James Faulkner,270484,not out ,9,5,15,1,0,180.0,1
Ishan Kishan,720471,run out (Tiwary),0,1,1,0,0,0.0,1
Praveen Kumar,30732,not out ,0,0,4,0,0,,1
