Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Luke Ronchi †,7502, b Fakhar Zaman,0,2,0,0,0.0,0
Sahibzada Farhan,647785,c Narine b Sohail Khan,6,16,0,0,37.5,0
Jean-Paul Duminy,44932,lbw b Yasir Shah,34,36,3,1,94.44,0
Misbah-ul-Haq (c),41378,c †Ramdin b Salman Irshad,4,10,0,0,40.0,0
Samit Patel,18632,c Narine b Yasir Shah,9,10,1,0,90.0,0
Asif Ali,494230, b Yasir Shah,16,8,3,0,200.0,0
Andre Russell,276298,run out (Yasir Shah/Sohail Khan),15,12,0,1,125.0,0
Hussain Talat,628240,not out ,33,21,1,2,157.14,0
Faheem Ashraf,681117,c Narine b Sohail Khan,0,3,0,0,0.0,0
Shadab Khan,922943,c Umar Akmal b Mustafizur Rahman,1,2,0,0,50.0,0
Mohammad Sami,41324,not out ,0,0,0,0,,0
Umar Akmal,317273,lbw b Patel,4,4,1,0,100.0,1
Brendon McCullum (c),37737,run out (Mohammad Sami),34,49,2,1,69.39,1
Fakhar Zaman,512191,lbw b Patel,0,1,0,0,0.0,1
Agha Salman,623977,c Patel b Mohammad Sami,48,35,6,2,137.14,1
Denesh Ramdin †,52917,c †Ronchi b Mohammad Sami,4,7,0,0,57.14,1
Sohail Akhtar,532424,c Sahibzada Farhan b Faheem Ashraf,4,8,0,0,50.0,1
Sunil Narine,230558,c Misbah-ul-Haq b Russell,9,4,2,0,225.0,1
Sohail Khan,317252,c Asif Ali b Shadab Khan,0,3,0,0,0.0,1
Yasir Shah,43685,c Duminy b Patel,3,5,0,0,60.0,1
Salman Irshad,781705,c Asif Ali b Mohammad Sami,6,2,0,1,300.0,1
Mustafizur Rahman,330902,not out ,0,0,0,0,,1
