Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Tamim Iqbal,56194,c Gunathilaka b Lakmal,5,14,0,0,35.71,0
Anamul Haque,380354, b Lakmal,0,6,0,0,0.0,0
Shakib Al Hasan,56143,run out (Gunathilaka),8,8,2,0,100.0,0
Mushfiqur Rahim †,56029,c Mendis b Chameera,26,56,1,0,46.43,0
Mahmudullah,56025,c Chameera b Lakmal,7,20,1,0,35.0,0
Sabbir Rahman,373538,c sub (DSK Madushanka) b Perera,10,12,2,0,83.33,0
Abul Hasan,373439,c †Dickwella b Perera,7,7,1,0,100.0,0
Nasir Hossain,300618,c †Dickwella b Chameera,3,13,0,0,23.08,0
Mashrafe Mortaza (c),56007, b Sandakan,1,4,0,0,25.0,0
Rubel Hossain,300619,c Tharanga b Sandakan,0,2,0,0,0.0,0
Mustafizur Rahman,330902,not out ,1,2,0,0,50.0,0
Danushka Gunathilaka,345821,not out ,35,35,3,2,100.0,1
Upul Tharanga,50747,not out ,39,37,1,3,105.41,1
