Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Hashim Amla,43906,lbw b Lakmal,15,14,16,3,0,107.14,0
Quinton de Kock †,379143,c Lakmal b DM de Silva,17,22,50,2,0,77.27,0
Faf du Plessis,44828,c Mendis b Kulasekara,105,120,164,7,1,87.5,0
AB de Villiers (c),44936,c †Chandimal b Sandakan,3,5,7,0,0,60.0,0
Jean-Paul Duminy,44932,c DM de Silva b Pathirana,11,19,27,0,0,57.89,0
David Miller,321777,not out ,117,98,138,3,6,119.39,0
Chris Morris,439952,c Mendis b Lakmal,26,20,35,0,2,130.0,0
Wayne Parnell,265564,not out ,2,2,6,0,0,100.0,0
Niroshan Dickwella,429754,c du Plessis b Parnell,25,22,35,3,0,113.64,1
Upul Tharanga (c),50747,c de Villiers b Parnell,26,30,44,5,0,86.67,1
Kusal Mendis,629074,c du Plessis b Phehlukwayo,20,22,29,3,0,90.91,1
Dinesh Chandimal †,300628,c †de Kock b Morris,36,46,70,4,0,78.26,1
Dhananjaya de Silva,465793,st †de Kock b Imran Tahir,1,5,5,0,0,20.0,1
Asela Gunaratne,360456,run out (Duminy),18,24,32,1,0,75.0,1
Chaturanga de Silva,345825,c sub (F Behardien) b Duminy,14,14,29,2,0,100.0,1
Sachith Pathirana,212756,c Parnell b Duminy,26,35,38,3,0,74.29,1
Nuwan Kulasekara,49535,c du Plessis b Rabada,12,20,25,1,0,60.0,1
Suranga Lakmal,49619,not out ,2,5,13,0,0,40.0,1
Lakshan Sandakan,429738,lbw b Imran Tahir,0,4,7,0,0,0.0,1
