Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Fakhar Zaman,512191,c Bruce b Santner,46,36,5,1,127.78,0
Ahmed Shehzad,259410,c †Blundell b de Grandhomme,19,18,3,0,105.56,0
Babar Azam,348144,c Williamson b Sodhi,18,17,1,0,105.88,0
Sarfaraz Ahmed (c)†,227760,c Sodhi b Santner,29,21,3,0,138.1,0
Haris Sohail,318788,not out ,20,12,3,0,166.67,0
Umar Amin,288211,c de Grandhomme b Sodhi,21,7,0,3,300.0,0
Faheem Ashraf,681117, b Boult,8,4,1,0,200.0,0
Aamer Yamin,434429,not out ,15,6,1,1,250.0,0
Martin Guptill,226492,c Fakhar Zaman b Shadab Khan,59,43,2,4,137.21,1
Kane Williamson (c),277906,c Babar Azam b Faheem Ashraf,9,14,1,0,64.29,1
Anaru Kitchen,384355,st †Sarfraz Ahmed b Shadab Khan,16,19,2,0,84.21,1
Tom Bruce,707113, b Rumman Raees,22,15,2,1,146.67,1
Colin de Grandhomme,55395, b Aamer Yamin,1,2,0,0,50.0,1
Ross Taylor,38699,c †Sarfraz Ahmed b Mohammad Amir,25,11,0,3,227.27,1
Tom Blundell †,440516,not out ,3,5,0,0,60.0,1
Mitchell Santner,502714,not out ,24,12,3,1,200.0,1
