Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Paul Stirling,303427,c Lewis b Walsh,95,47,6,8,202.13,0
Kevin O'Brien,24605, b Bravo,48,32,4,2,150.0,0
Andy Balbirnie (c),303423,c Williams b Pierre,7,11,0,0,63.64,0
Gareth Delany,1099379, b Bravo,19,12,1,2,158.33,0
Harry Tector,961407,c Bravo b Pierre,2,2,0,0,100.0,0
Gary Wilson †,24609, b Cottrell,17,12,2,0,141.67,0
George Dockrell,348034,not out ,5,5,0,0,100.0,0
Simi Singh,1005257,c Lewis b Cottrell,0,1,0,0,0.0,0
Lendl Simmons,53116,c Dockrell b Little,22,14,3,1,157.14,1
Evin Lewis,431901,c Tector b Young,53,29,6,3,182.76,1
Shimron Hetmyer,670025,c Balbirnie b Dockrell,28,18,0,3,155.56,1
Kieron Pollard (c),230559,c Dockrell b Simi Singh,31,15,1,3,206.67,1
Nicholas Pooran †,604302,c Delany b Young,26,23,3,1,113.04,1
Sherfane Rutherford,914541,c Dockrell b Little,26,13,0,3,200.0,1
Dwayne Bravo,51439,c Delany b Little,9,7,0,1,128.57,1
Hayden Walsh,443263,not out ,0,1,0,0,0.0,1
Khary Pierre,581160,not out ,0,0,0,0,,1
