Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Rahmanullah Gurbaz †,974087,c & b Mustafizur Rahman,29,27,2,2,107.41,0
Hazratullah Zazai,793457,c Mustafizur Rahman b Afif Hossain,47,35,6,2,134.29,0
Asghar Afghan,320652,c Najmul Hossain Shanto b Afif Hossain,0,2,0,0,0.0,0
Najibullah Zadran,524049, b Mohammad Saifuddin,14,16,0,1,87.5,0
Mohammad Nabi,25913,lbw b Shakib Al Hasan,4,6,0,0,66.67,0
Gulbadin Naib,352048,run out (Mahmudullah/†Mushfiqur Rahim),1,1,0,0,100.0,0
Shafiqullah,362603,not out ,23,17,2,1,135.29,0
Karim Janat,793467,c Mustafizur Rahman b Shafiul Islam,3,4,0,0,75.0,0
Rashid Khan (c),793463,not out ,11,13,0,0,84.62,0
Liton Das,536936,c Asghar Afghan b Mujeeb Ur Rahman,4,10,0,0,40.0,1
Najmul Hossain Shanto,629058,c Rashid Khan b Naveen-ul-Haq,5,8,0,0,62.5,1
Shakib Al Hasan (c),56143,not out ,70,45,8,1,155.56,1
Mushfiqur Rahim †,56029,c Shafiqullah b Karim Janat,26,25,0,1,104.0,1
Mahmudullah,56025,lbw b Rashid Khan,6,8,0,0,75.0,1
Sabbir Rahman,373538,c †Rahmanullah Gurbaz b Naveen-ul-Haq,1,2,0,0,50.0,1
Afif Hossain,935995, b Rashid Khan,2,4,0,0,50.0,1
Mosaddek Hossain,550133,not out ,19,12,1,0,158.33,1
