Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
David Warner,219889,c Root b Ali,35,40,5,0,87.5,0
Aaron Finch,5334,c Roy b Plunkett,106,114,9,1,92.98,0
Steven Smith (c),267192,lbw b Root,18,25,0,1,72.0,0
Travis Head,530011,c & b Root,7,18,0,0,38.89,0
Mitchell Marsh,272450,st †Buttler b Rashid,36,43,3,0,83.72,0
Marcus Stoinis,325012,c †Buttler b Rashid,4,6,0,0,66.67,0
Cameron White,8291,not out ,15,21,0,0,71.43,0
Alex Carey †,326434,run out (Woakes),27,24,4,0,112.5,0
Mitchell Starc,311592,c Roy b Woakes,3,6,0,0,50.0,0
Andrew Tye,459508,run out (Woakes),8,4,0,1,200.0,0
Jason Roy,298438,c Finch b Starc,2,4,0,0,50.0,1
Jonny Bairstow,297433,c Warner b Richardson,60,56,9,0,107.14,1
Alex Hales,249866, b Richardson,57,60,7,1,95.0,1
Joe Root,303669,not out ,46,58,1,0,79.31,1
Eoin Morgan (c),24598, b Starc,21,27,2,1,77.78,1
Jos Buttler †,308967,c †Carey b Starc,42,32,5,0,131.25,1
Moeen Ali,8917, b Starc,1,2,0,0,50.0,1
Chris Woakes,247235,not out ,39,27,5,1,144.44,1
