Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Noor Ali Zadran,318340, b Williams,35,19,5,2,184.21,0
Javed Ahmadi,308235,lbw b Badree,0,2,0,0,0.0,0
Asghar Afghan (c),320652,c Williams b Powell,13,23,1,0,56.52,0
Mohammad Nabi,25913,c Powell b Williams,38,30,2,2,126.67,0
Karim Janat,793467,c Lewis b Taylor,8,17,0,0,47.06,0
Shafiqullah †,362603, b Williams,25,15,3,1,166.67,0
Najibullah Zadran,524049,not out ,10,9,1,0,111.11,0
Gulbadin Naib,352048,not out ,7,5,0,1,140.0,0
Chadwick Walton †,315586,c sub (Samiullah Shinwari) b Shapoor Zadran,0,2,0,0,0.0,1
Evin Lewis,431901,lbw b Mohammad Nabi,19,22,1,1,86.36,1
Marlon Samuels,52983,not out ,89,66,9,3,134.85,1
Lendl Simmons,53116,c Najibullah Zadran b Rashid Khan,15,10,1,1,150.0,1
Jason Mohammed,230549,not out ,23,16,1,1,143.75,1
