Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Faf du Plessis,44828, b Curran,96,55,89,10,4,174.55,0
Shane Watson,8180, b Curran,7,11,21,1,0,63.64,0
Suresh Raina,33335,c Mohammed Shami b Curran,53,38,59,5,2,139.47,0
MS Dhoni (c)†,28081,not out ,10,12,20,0,0,83.33,0
Ambati Rayudu,33141,c Mandeep Singh b Mohammed Shami,1,2,7,0,0,50.0,0
Kedar Jadhav,290716, b Mohammed Shami,0,1,4,0,0,0.0,0
Dwayne Bravo,51439,not out ,1,1,3,0,0,100.0,0
KL Rahul,422108,c Imran Tahir b Harbhajan Singh,71,36,56,7,5,197.22,1
Chris Gayle,51880,c sub (DR Shorey) b Harbhajan Singh,28,28,57,2,2,100.0,1
Nicholas Pooran †,604302,c †Dhoni b Jadeja,36,22,29,2,3,163.64,1
Mayank Agarwal,398438,c Jadeja b Harbhajan Singh,7,6,7,1,0,116.67,1
Mandeep Singh,398506,not out ,11,9,26,0,0,122.22,1
Sam Curran,662973,not out ,6,7,5,1,0,85.71,1
