Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Suryakumar Yadav,446507,c †Rahul b Tye,27,15,3,2,180.0,0
Evin Lewis,431901, b Tye,9,7,0,1,128.57,0
Ishan Kishan †,720471,c Stoinis b Tye,20,12,1,2,166.67,0
Rohit Sharma (c),34102,c Yuvraj Singh b Rajpoot,6,10,0,0,60.0,0
Krunal Pandya,471342,c Rajpoot b Stoinis,32,23,1,2,139.13,0
Kieron Pollard,230559,c Finch b Ashwin,50,23,5,3,217.39,0
Hardik Pandya,625371,c Ashwin b Tye,9,12,0,0,75.0,0
Ben Cutting,230371,c Patel b Ashwin,4,7,0,0,57.14,0
Mitchell McClenaghan,319439,not out ,11,7,1,1,157.14,0
Mayank Markande,1081442,not out ,7,5,1,0,140.0,0
KL Rahul †,422108,c Cutting b Bumrah,94,60,10,3,156.67,1
Chris Gayle,51880,c Cutting b McClenaghan,18,11,2,1,163.64,1
Aaron Finch,5334,c HH Pandya b Bumrah,46,35,3,1,131.43,1
Marcus Stoinis,325012,c †Ishan Kishan b Bumrah,1,2,0,0,50.0,1
Axar Patel,554691,not out ,10,8,0,1,125.0,1
Yuvraj Singh,36084,c Lewis b McClenaghan,1,3,0,0,33.33,1
Manoj Tiwary,35565,not out ,4,1,1,0,400.0,1
