Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
KL Rahul,422108,c Stokes b Woakes,5,5,11,1,0,100.0,0
Shikhar Dhawan,28235, b Woakes,11,15,24,2,0,73.33,0
Virat Kohli (c),253802,c Stokes b Woakes,8,5,6,2,0,160.0,0
Yuvraj Singh,36084,c †Buttler b Woakes,150,127,183,21,3,118.11,0
MS Dhoni †,28081,c Willey b Plunkett,134,122,203,10,6,109.84,0
Kedar Jadhav,290716,c Ball b Plunkett,22,10,15,3,1,220.0,0
Hardik Pandya,625371,not out ,19,9,23,2,1,211.11,0
Ravindra Jadeja,234675,not out ,16,8,11,1,1,200.0,0
Jason Roy,298438, b Jadeja,82,73,103,9,2,112.33,1
Alex Hales,249866,c †Dhoni b Bumrah,14,12,16,3,0,116.67,1
Joe Root,303669,c Kohli b Ashwin,54,55,65,8,0,98.18,1
Eoin Morgan (c),24598,run out (Bumrah),102,81,129,6,5,125.93,1
Ben Stokes,311158, b Ashwin,1,3,4,0,0,33.33,1
Jos Buttler †,308967,st †Dhoni b Ashwin,10,9,16,1,0,111.11,1
Moeen Ali,8917, b Kumar,55,43,55,6,0,127.91,1
Chris Woakes,247235, b Bumrah,5,4,5,1,0,125.0,1
Liam Plunkett,19264,not out ,26,17,33,5,0,152.94,1
David Willey,308251,not out ,5,4,8,0,0,125.0,1
