Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Babar Azam (c),348144, b Curran,21,18,19,3,0,116.67,0
Fakhar Zaman,512191, b Ali,1,3,6,0,0,33.33,0
Haider Ali,1168651, b Jordan,54,33,66,5,2,163.64,0
Mohammad Hafeez,41434,not out ,86,52,88,4,6,165.38,0
Shadab Khan,922943,c Curran b Jordan,15,11,25,2,0,136.36,0
Imad Wasim,227758,not out ,6,4,13,0,0,150.0,0
Tom Banton,877051,lbw b Haris Rauf,46,31,40,8,0,148.39,1
Jonny Bairstow †,297433, b Shaheen Shah Afridi,0,3,4,0,0,0.0,1
Dawid Malan,236489,c Fakhar Zaman b Imad Wasim,7,8,14,1,0,87.5,1
Eoin Morgan (c),24598,run out (Babar Azam/†Sarfaraz Ahmed),10,5,18,0,1,200.0,1
Moeen Ali,8917,c & b Wahab Riaz,61,33,60,4,4,184.85,1
Sam Billings,297628,c Imad Wasim b Wahab Riaz,26,24,29,2,1,108.33,1
Lewis Gregory,362201, b Shaheen Shah Afridi,12,8,18,2,0,150.0,1
Chris Jordan,288992,run out (Wahab Riaz),1,2,5,0,0,50.0,1
Tom Curran,550235,not out ,8,5,8,0,1,160.0,1
Adil Rashid,244497,not out ,3,3,5,0,0,100.0,1
