Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Imrul Kayes,280734,c †de Kock b Pretorius,31,43,62,4,1,72.09,0
Liton Das †,536936,c du Plessis b Rabada,21,29,38,4,0,72.41,0
Shakib Al Hasan,56143,c Amla b Imran Tahir,29,45,76,2,0,64.44,0
Mushfiqur Rahim,56029,not out ,110,116,160,11,2,94.83,0
Mahmudullah,56025,c Miller b Pretorius,26,27,55,3,1,96.3,0
Sabbir Rahman,373538,c Paterson b Rabada,19,21,28,1,1,90.48,0
Nasir Hossain,300618,c Amla b Rabada,11,8,10,2,0,137.5,0
Mohammad Saifuddin,629070,c Paterson b Rabada,16,11,12,1,1,145.45,0
Quinton de Kock †,379143,not out ,168,145,188,21,2,115.86,1
Hashim Amla,43906,not out ,110,112,188,8,0,98.21,1
