Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Liton Das,536936, b Junaid Khan,6,16,0,0,37.5,0
Soumya Sarkar,436677,c Fakhar Zaman b Junaid Khan,0,5,0,0,0.0,0
Mominul Haque,373696, b Shaheen Shah Afridi,5,4,1,0,125.0,0
Mushfiqur Rahim †,56029,c †Sarfraz Ahmed b Shaheen Shah Afridi,99,116,9,0,85.34,0
Mohammad Mithun,269237,c & b Hasan Ali,60,84,4,0,71.43,0
Imrul Kayes,280734,lbw b Shadab Khan,9,10,1,0,90.0,0
Mahmudullah,56025, b Junaid Khan,25,31,1,0,80.65,0
Mehidy Hasan Miraz,629063,c sub (Shan Masood) b Junaid Khan,12,11,1,0,109.09,0
Mashrafe Mortaza (c),56007,c Fakhar Zaman b Hasan Ali,13,13,0,1,100.0,0
Rubel Hossain,300619,run out (Hasan Ali),1,3,0,0,33.33,0
Mustafizur Rahman,330902,not out ,0,0,0,0,,0
Fakhar Zaman,512191,c Rubel Hossain b Mehidy Hasan Miraz,1,4,0,0,25.0,1
Imam-ul-Haq,568276,st †Liton Das b Mahmudullah,83,105,2,1,79.05,1
Babar Azam,348144,lbw b Mustafizur Rahman,1,3,0,0,33.33,1
Sarfaraz Ahmed (c)†,227760,c †Mushfiqur Rahim b Mustafizur Rahman,10,7,2,0,142.86,1
Shoaib Malik,42657,c Mashrafe Mortaza b Rubel Hossain,30,51,2,0,58.82,1
Shadab Khan,922943,c Liton Das b Soumya Sarkar,4,24,0,0,16.67,1
Asif Ali,494230,st †Liton Das b Mehidy Hasan Miraz,31,47,3,0,65.96,1
Mohammad Nawaz,348148,c sub (Najmul Hossain Shanto) b Mustafizur Rahman,8,19,0,0,42.11,1
Hasan Ali,681305,c Mashrafe Mortaza b Mustafizur Rahman,8,11,1,0,72.73,1
Shaheen Shah Afridi,1072470,not out ,14,20,0,1,70.0,1
Junaid Khan,259551,not out ,3,10,0,0,30.0,1
