Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Evin Lewis,431901,c Saini b Jadeja,21,50,3,0,42.0,0
Shai Hope †,581379, b Mohammed Shami,42,50,5,0,84.0,0
Roston Chase,391832, b Saini,38,48,3,0,79.17,0
Shimron Hetmyer,670025,c Kuldeep Yadav b Saini,37,33,2,2,112.12,0
Nicholas Pooran,604302,c Jadeja b Thakur,89,64,10,3,139.06,0
Kieron Pollard (c),230559,not out ,74,51,3,7,145.1,0
Jason Holder,391485,not out ,7,4,1,0,175.0,0
Rohit Sharma,34102,c †Hope b Holder,63,63,8,1,100.0,1
KL Rahul,422108,c †Hope b Joseph,77,89,8,1,86.52,1
Virat Kohli (c),253802, b Paul,85,81,9,0,104.94,1
Shreyas Iyer,642519,c Joseph b Paul,7,7,1,0,100.0,1
Rishabh Pant †,931581, b Paul,7,6,1,0,116.67,1
Kedar Jadhav,290716, b Cottrell,9,10,1,0,90.0,1
Ravindra Jadeja,234675,not out ,39,31,4,0,125.81,1
Shardul Thakur,475281,not out ,17,6,2,1,283.33,1
